YYYYMM,DELHI-Thermal,DELHI-Natural Gas,DELHI-Nuclear,DELHI-Hydro,DELHI-Total,HARYANA-Thermal,HARYANA-Natural Gas,HARYANA-Nuclear,HARYANA-Hydro,HARYANA-Total,HIMACHAL PRADESH-Thermal,HIMACHAL PRADESH-Natural Gas,HIMACHAL PRADESH-Nuclear,HIMACHAL PRADESH-Hydro,HIMACHAL PRADESH-Total,JAMMU AND KASHMIR-Thermal,JAMMU AND KASHMIR-Natural Gas,JAMMU AND KASHMIR-Nuclear,JAMMU AND KASHMIR-Hydro,JAMMU AND KASHMIR-Total,PUNJAB-Thermal,PUNJAB-Natural Gas,PUNJAB-Nuclear,PUNJAB-Hydro,PUNJAB-Total,RAJASTHAN-Thermal,RAJASTHAN-Natural Gas,RAJASTHAN-Nuclear,RAJASTHAN-Hydro,RAJASTHAN-Total,UTTAR PRADESH-Thermal,UTTAR PRADESH-Natural Gas,UTTAR PRADESH-Nuclear,UTTAR PRADESH-Hydro,UTTAR PRADESH-Total,UTTARAKHAND-Thermal,UTTARAKHAND-Natural Gas,UTTARAKHAND-Nuclear,UTTARAKHAND-Hydro,UTTARAKHAND-Total,CHHATTISGARH-Thermal,CHHATTISGARH-Natural Gas,CHHATTISGARH-Nuclear,CHHATTISGARH-Hydro,CHHATTISGARH-Total,GOA-Thermal,GOA-Natural Gas,GOA-Nuclear,GOA-Hydro,GOA-Total,GUJARAT-Thermal,GUJARAT-Natural Gas,GUJARAT-Nuclear,GUJARAT-Hydro,GUJARAT-Total,MADHYA PRADESH-Thermal,MADHYA PRADESH-Natural Gas,MADHYA PRADESH-Nuclear,MADHYA PRADESH-Hydro,MADHYA PRADESH-Total,MAHARASHTRA-Thermal,MAHARASHTRA-Natural Gas,MAHARASHTRA-Nuclear,MAHARASHTRA-Hydro,MAHARASHTRA-Total,ANDHRA PRADESH-Thermal,ANDHRA PRADESH-Natural Gas,ANDHRA PRADESH-Nuclear,ANDHRA PRADESH-Hydro,ANDHRA PRADESH-Total,KARNATAKA-Thermal,KARNATAKA-Natural Gas,KARNATAKA-Nuclear,KARNATAKA-Hydro,KARNATAKA-Total,KERALA-Thermal,KERALA-Natural Gas,KERALA-Nuclear,KERALA-Hydro,KERALA-Total,LAKSHADWEEP-Thermal,LAKSHADWEEP-Natural Gas,LAKSHADWEEP-Nuclear,LAKSHADWEEP-Hydro,LAKSHADWEEP-Total,PUDUCHERRY-Thermal,PUDUCHERRY-Natural Gas,PUDUCHERRY-Nuclear,PUDUCHERRY-Hydro,PUDUCHERRY-Total,TAMIL NADU-Thermal,TAMIL NADU-Natural Gas,TAMIL NADU-Nuclear,TAMIL NADU-Hydro,TAMIL NADU-Total,ANDAMAN & NICOBAR ISLANDS-Thermal,ANDAMAN & NICOBAR ISLANDS-Natural Gas,ANDAMAN & NICOBAR ISLANDS-Nuclear,ANDAMAN & NICOBAR ISLANDS-Hydro,ANDAMAN & NICOBAR ISLANDS-Total,BIHAR-Thermal,BIHAR-Natural Gas,BIHAR-Nuclear,BIHAR-Hydro,BIHAR-Total,JHARKHAND-Thermal,JHARKHAND-Natural Gas,JHARKHAND-Nuclear,JHARKHAND-Hydro,JHARKHAND-Total,ODISHA-Thermal,ODISHA-Natural Gas,ODISHA-Nuclear,ODISHA-Hydro,ODISHA-Total,SIKKIM-Thermal,SIKKIM-Natural Gas,SIKKIM-Nuclear,SIKKIM-Hydro,SIKKIM-Total,WEST BENGAL-Thermal,WEST BENGAL-Natural Gas,WEST BENGAL-Nuclear,WEST BENGAL-Hydro,WEST BENGAL-Total,ARUNACHAL PRADESH-Thermal,ARUNACHAL PRADESH-Natural Gas,ARUNACHAL PRADESH-Nuclear,ARUNACHAL PRADESH-Hydro,ARUNACHAL PRADESH-Total,ASSAM-Thermal,ASSAM-Natural Gas,ASSAM-Nuclear,ASSAM-Hydro,ASSAM-Total,MANIPUR-Thermal,MANIPUR-Natural Gas,MANIPUR-Nuclear,MANIPUR-Hydro,MANIPUR-Total,MEGHALAYA-Thermal,MEGHALAYA-Natural Gas,MEGHALAYA-Nuclear,MEGHALAYA-Hydro,MEGHALAYA-Total,MIZORAM-Thermal,MIZORAM-Natural Gas,MIZORAM-Nuclear,MIZORAM-Hydro,MIZORAM-Total,NAGALAND-Thermal,NAGALAND-Natural Gas,NAGALAND-Nuclear,NAGALAND-Hydro,NAGALAND-Total,TRIPURA-Thermal,TRIPURA-Natural Gas,TRIPURA-Nuclear,TRIPURA-Hydro,TRIPURA-Total,TELANGANA-Thermal,TELANGANA-Natural Gas,TELANGANA-Nuclear,TELANGANA-Hydro,TELANGANA-Total,LADAKH-Thermal,LADAKH-Natural Gas,LADAKH-Nuclear,LADAKH-Hydro,LADAKH-Total,INDIA-Thermal,INDIA-Natural Gas,INDIA-Nuclear,INDIA-Hydro,INDIA-Total
201405,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8406.64,8406.64,0,175,0,2669,2844,3320,0,0,1051,4371,6990,1023.13,1180,411,9604.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14043,0,0,120,14163,0,48,0,0,48,15190,7419.31,440,1990,25039.31,11827.5,0,0,2395,14222.5,18926,3072,1400,2887,26285,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2167.2,13595.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12315,170,0,1172.2,13657.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,148370.57,22177.35,4780,40635.74,215963.66
201406,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8543.98,8543.98,0,175,0,2669,2844,3980,0,0,1051,5031,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14043,0,0,120,14163,0,48,0,0,48,15190,7419.31,440,1990,25039.31,11827.5,0,0,2395,14222.5,18926,3072,1400,2887,26285,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2167.2,13595.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12315,170,0,1172.2,13657.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,149280.57,22177.35,4780,40773.08,217011
201407,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8543.98,8543.98,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14043,0,0,120,14163,0,48,0,0,48,15190,7795.41,440,1990,25415.41,11827.5,0,0,2395,14222.5,18926,3072,1400,2887,26285,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2182.2,13610.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12315,170,0,1172.2,13657.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,149980.57,22553.45,4780,40788.08,218102.1
201408,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8612.65,8612.65,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,11765,0,0,2395,14160,18926,3072,1400,2887,26285,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2182.2,13610.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,151118.07,22553.45,4780,40856.75,219308.27
201409,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8612.65,8612.65,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,11765,0,0,2395,14160,19586,3072,1400,2887,26945,10479.3,3370.4,0,3823.35,17673.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2182.2,13610.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,151778.07,22553.45,4780,40856.75,219968.27
201410,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8612.65,8612.65,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,13685,0,0,2395,16080,19586,3072,1400,2887,26945,11279.3,3370.4,0,3823.35,18473.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2182.2,13610.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,154498.07,22553.45,4780,40856.75,222688.27
201411,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8612.65,8612.65,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,13685,0,0,2395,16080,19586,3072,1400,2887,26945,11279.3,3370.4,0,3783.35,18433.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,9971.7,1016.3,440,2182.2,13610.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,616.8,0,0,616.8,0,0,0,0,0,0,0,0,0,0,154498.07,22553.45,4780,40816.75,222648.27
201412,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8681.32,8681.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,13685,0,0,2395,16080,19586,3072,1400,2887,26945,11279.3,3370.4,0,3783.35,18433.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,10571.7,1016.3,1440,2182.2,15210.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,980.1,0,0,980.1,0,0,0,0,0,0,0,0,0,0,155098.07,22916.75,5780,40885.42,224680.24
201501,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8681.32,8681.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,13685,0,0,2395,16080,19586,3072,1400,2887,26945,11279.3,3370.4,0,3783.35,18433.05,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,10571.7,1016.3,1440,2182.2,15210.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,7930,0,0,2027.5,9957.5,0,0,0,669,669,12915,170,0,1172.2,14257.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,980.1,0,0,980.1,0,0,0,0,0,0,0,0,0,0,155098.07,22916.75,5780,40885.42,224680.24
201502,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,8681.32,8681.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,14643,0,0,120,14763,0,48,0,0,48,15190,7795.41,440,1990,25415.41,13685,0,0,2395,16080,19856,3072,1400,2887,27215,6396.8,3370.4,0,1286.75,11053.95,5014.42,0,880,3585.4,9479.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,10821.7,1016.3,1440,2182.2,15460.2,40.05,0,0,0,40.05,3430,0,0,0,3430,5660,0,0,210,5870,8530,0,0,2027.5,10557.5,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,980.1,0,0,980.1,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,156818.07,22916.75,5780,40885.42,226400.24
201503,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9081.32,9081.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3426.35,3426.35,17213,0,0,120,17333,0,48,0,0,48,15440,7795.41,440,1990,25665.41,15005,0,0,2395,17400,21556,3072,1400,2887,28915,8006.8,3370.4,0,1100,12477.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11321.7,1016.3,1440,2182.2,15960.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,165623.07,23007.65,5780,41285.42,235696.14
201504,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9281.32,9281.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3591.35,3591.35,17213,0,0,120,17333,0,48,0,0,48,15440,7795.41,440,1990,25665.41,15605,0,0,2395,18000,21556,3072,1400,2887,28915,8006.8,3370.4,0,1100,12477.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11321.7,1016.3,1440,2182.2,15960.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,166255.59,23007.65,5780,41650.42,236693.66
201505,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9281.32,9281.32,0,175,0,2669,2844,4680,0,0,1051,5731,7240,1023.13,1180,411,9854.13,16083,1493.14,440,501.6,18517.74,0,0,0,3591.35,3591.35,17213,0,0,120,17333,0,48,0,0,48,15462,7795.41,440,1990,25687.41,15605,0,0,2395,18000,21556,3072,1400,2887,28915,8006.8,3370.4,0,1100,12477.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11321.7,1016.3,1440,2182.2,15960.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,166277.59,23007.65,5780,41650.42,236715.66
201506,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,2669,2844,4680,0,0,1051,5731,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,17453,0,0,120,17573,0,48,0,0,48,15462,7695.41,440,1990,25587.41,15605,0,0,2395,18000,21556,3072,1400,2887,28915,8006.8,3370.4,0,1100,12477.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11321.7,1016.3,1440,2182.2,15960.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,60,567.2,0,325,952.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,167617.59,22907.65,5780,42015.42,238320.66
201507,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,2669,2844,4680,0,0,1051,5731,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,17753,0,0,120,17873,0,48,0,0,48,15462,7695.41,440,1990,25587.41,15605,0,0,2395,18000,21556,3072,1400,2887,28915,8006.8,3370.4,0,1100,12477.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11321.7,1016.3,1440,2182.2,15960.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,168167.59,22907.65,5780,42015.42,238870.66
201508,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,2669,2844,4680,0,0,1051,5731,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,17753,0,0,120,17873,0,48,0,0,48,15462,7695.41,440,1990,25587.41,15605,0,0,2395,18000,21556,3072,1400,2887,28915,8006.8,3741.4,0,1100,12848.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11821.7,1016.3,1440,2182.2,16460.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,168667.59,23278.65,5780,42015.42,239741.66
201509,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,2819,2994,4680,0,0,1051,5731,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,17753,0,0,120,17873,0,48,0,0,48,15712,7695.41,440,1990,25837.41,16105,0,0,2395,18500,21556,3072,1400,2887,28915,9050.8,4496.4,0,1100,14647.2,5046.94,0,880,3657.4,9584.34,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11821.7,1016.3,1440,2182.2,16460.2,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,669,669,13515,170,0,1172.2,14857.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,170461.59,24033.65,5780,42165.42,242440.66
201510,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,2969,3144,4680,0,0,1051,5731,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,18113,0,0,120,18233,0,48,0,0,48,15712,7695.41,440,1990,25837.41,16105,0,0,2395,18500,21556,3072,1400,2887,28915,8666.8,4880.4,0,1180,14727.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,11821.7,1017.18,1440,2182.2,16461.08,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,765,765,13515,170,0,1172.2,14857.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2496.6,7379.1,0,0,0,0,0,170405.07,24418.53,5780,42491.42,243095.02
201511,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,5340,0,0,1051,6391,7840,1023.13,1180,411,10454.13,16583,1493.14,440,501.6,19017.74,0,0,0,3756.35,3756.35,18113,0,0,120,18233,0,48,0,0,48,15712,7695.41,440,1990,25837.41,16105,0,0,2395,18500,21556,3072,1400,2887,28915,8666.8,4880.4,0,1100,14647.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,12421.7,1017.18,1440,2182.2,17061.08,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,765,765,13515,170,0,1172.2,14857.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,4882.5,0,0,2576.6,7459.1,0,0,0,0,0,171665.07,24418.53,5780,42641.42,244505.02
201512,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,5340,0,0,1051,6391,7840,1023.13,1180,411,10454.13,17243,1493.14,440,501.6,19677.74,0,0,0,3756.35,3756.35,18113,0,0,120,18233,0,48,0,0,48,15712,7695.41,440,1990,25837.41,16105,0,0,2395,18500,21556,3072,1400,2887,28915,9186.8,4880.4,0,1100,15167.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,12421.7,1017.18,1440,2182.2,17061.08,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,765,765,14015,170,0,1172.2,15357.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1071,0,0,1071,5482.5,0,0,2576.6,8059.1,0,0,0,0,0,173945.07,24418.53,5780,42641.42,246785.02
201601,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,5340,0,0,1051,6391,7840,1023.13,1180,411,10454.13,17903,1493.14,440,501.6,20337.74,0,0,0,3756.35,3756.35,18473,0,0,120,18593,0,48,0,0,48,15712,7695.41,440,1990,25837.41,16105,0,0,2395,18500,21556,3072,1400,2887,28915,9186.8,4880.4,0,1100,15167.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,13021.7,1017.18,1440,2182.2,17661.08,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8530,0,0,2142.25,10672.25,0,0,0,765,765,14615,170,0,1172.2,15957.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,5482.5,0,0,2616.6,8099.1,0,0,0,0,0,176165.07,24454.13,5780,42681.42,249080.62
201602,840,2208.4,0,0,3048.4,5980,431.59,0,0,6411.59,0,0,0,9481.32,9481.32,0,175,0,3119,3294,5610,0,0,1051,6661,7840,1023.13,1180,411,10454.13,17903,1493.14,440,501.6,20337.74,0,0,0,3756.35,3756.35,18473,0,0,120,18593,0,48,0,0,48,15712,7695.41,440,1990,25837.41,15985,0,0,2395,18380,21556,3072,1400,2887,28915,9186.8,4880.4,0,1100,15167.2,5014.42,0,880,3657.4,9551.82,234.6,533.58,0,1881.5,2649.68,0,0,0,0,0,0,32.5,0,0,32.5,13021.7,1017.18,1440,2182.2,17661.08,40.05,0,0,0,40.05,4285,0,0,0,4285,5660,0,0,210,5870,8880,0,0,2142.25,11022.25,0,0,0,765,765,14615,170,0,1212.2,15997.2,0,0,0,405,405,310,567.2,0,325,1202.2,36,0,0,105,141,0,0,0,332,332,0,0,0,0,0,0,0,0,75,75,0,1106.6,0,0,1106.6,5482.5,0,0,2616.6,8099.1,0,0,0,0,0,176665.07,24454.13,5780,42721.42,249620.62
