YYYY-MM,State,Type,Source,Capacity_MW
01-11-2019,Mizoram,Non-Renewable,Thermal,0
01-11-2019,Nagaland,Non-Renewable,Hydro,75
01-11-2019,Nagaland,Non-Renewable,Natural Gas,0
01-11-2019,Nagaland,Non-Renewable,Nuclear,0
01-11-2019,Nagaland,Non-Renewable,Thermal,0
01-11-2019,Odisha,Non-Renewable,Hydro,2142.25
01-11-2019,Odisha,Non-Renewable,Natural Gas,0
01-11-2019,Odisha,Non-Renewable,Nuclear,0
01-11-2019,Odisha,Non-Renewable,Thermal,9000
01-11-2019,Pondicherry,Non-Renewable,Hydro,0
01-11-2019,Pondicherry,Non-Renewable,Natural Gas,32.5
01-11-2019,Pondicherry,Non-Renewable,Nuclear,0
01-11-2019,Pondicherry,Non-Renewable,Thermal,0
01-11-2019,Punjab,Non-Renewable,Hydro,1096.3
01-11-2019,Punjab,Non-Renewable,Natural Gas,0
01-11-2019,Punjab,Non-Renewable,Nuclear,0
01-11-2019,Punjab,Non-Renewable,Thermal,5680
01-11-2019,Rajasthan,Non-Renewable,Hydro,411
01-11-2019,Rajasthan,Non-Renewable,Natural Gas,1023.13
01-11-2019,Rajasthan,Non-Renewable,Nuclear,1180
01-11-2019,Rajasthan,Non-Renewable,Thermal,9160
01-11-2019,Sikkim,Non-Renewable,Hydro,2169
01-11-2019,Sikkim,Non-Renewable,Natural Gas,0
01-11-2019,Sikkim,Non-Renewable,Nuclear,0
01-11-2019,Sikkim,Non-Renewable,Thermal,0
01-11-2019,Tamil Nadu,Non-Renewable,Hydro,2178.2
01-11-2019,Tamil Nadu,Non-Renewable,Natural Gas,1017.18
01-11-2019,Tamil Nadu,Non-Renewable,Nuclear,2440
01-11-2019,Tamil Nadu,Non-Renewable,Thermal,12871.701
01-11-2019,Telangana,Non-Renewable,Hydro,2405.6
01-11-2019,Telangana,Non-Renewable,Natural Gas,0
01-11-2019,Telangana,Non-Renewable,Nuclear,0
01-11-2019,Telangana,Non-Renewable,Thermal,7182.5
01-11-2019,Tripura,Non-Renewable,Hydro,0
01-11-2019,Tripura,Non-Renewable,Natural Gas,1132.1
01-11-2019,Tripura,Non-Renewable,Nuclear,0
01-11-2019,Tripura,Non-Renewable,Thermal,0
01-11-2019,Uttar Pradesh,Non-Renewable,Hydro,501.6
01-11-2019,Uttar Pradesh,Non-Renewable,Natural Gas,1493.14
01-11-2019,Uttar Pradesh,Non-Renewable,Nuclear,440
01-11-2019,Uttar Pradesh,Non-Renewable,Thermal,22409
01-11-2019,Uttarakhand,Non-Renewable,Hydro,3756.35
01-11-2019,Uttarakhand,Non-Renewable,Natural Gas,450
01-11-2019,Uttarakhand,Non-Renewable,Nuclear,0
01-11-2019,Uttarakhand,Non-Renewable,Thermal,0
01-11-2019,West Bengal,Non-Renewable,Hydro,1341.2
01-11-2019,West Bengal,Non-Renewable,Natural Gas,80
01-11-2019,West Bengal,Non-Renewable,Nuclear,0
01-11-2019,West Bengal,Non-Renewable,Thermal,14275
01-11-2020,Andaman & Nicobar,Non-Renewable,Hydro,0
01-11-2020,Andaman & Nicobar,Non-Renewable,Natural Gas,0
01-11-2020,Andaman & Nicobar,Non-Renewable,Nuclear,0
01-11-2020,Andaman & Nicobar,Non-Renewable,Thermal,40.048
01-11-2020,Andaman & Nicobar,Renewable,Bio Bagasse Cogen,0
01-11-2020,Andaman & Nicobar,Renewable,Bio Other Cogen,0
01-11-2020,Andaman & Nicobar,Renewable,Bio Waste,0
01-11-2020,Andaman & Nicobar,Renewable,Bio Waster Offgrid,0
01-11-2020,Andaman & Nicobar,Renewable,Small Hydro,5.25
01-11-2020,Andaman & Nicobar,Renewable,Solar Ground,24.63
01-11-2020,Andaman & Nicobar,Renewable,Solar Ground Based,0
01-11-2020,Andaman & Nicobar,Renewable,Solar Hybrid,0
01-11-2020,Andaman & Nicobar,Renewable,Solar Offgrid,0
01-11-2020,Andaman & Nicobar,Renewable,Solar Rooftop,4.59
01-11-2020,Andaman & Nicobar,Renewable,Wind,0
01-11-2020,Andhra Pradesh,Non-Renewable,Hydro,1610
01-11-2020,Andhra Pradesh,Non-Renewable,Natural Gas,4898.544
01-11-2020,Andhra Pradesh,Non-Renewable,Nuclear,0
01-11-2020,Andhra Pradesh,Non-Renewable,Thermal,11626.8
01-11-2020,Andhra Pradesh,Renewable,Bio Bagasse Cogen,378.1
01-11-2020,Andhra Pradesh,Renewable,Bio Other Cogen,105.57
01-11-2020,Andhra Pradesh,Renewable,Bio Waste,23.16
01-11-2020,Andhra Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2020,Andhra Pradesh,Renewable,Small Hydro,162.11
01-11-2020,Andhra Pradesh,Renewable,Solar Ground,3649.74
01-11-2020,Andhra Pradesh,Renewable,Solar Ground Based,0
01-11-2020,Andhra Pradesh,Renewable,Solar Hybrid,0
01-11-2020,Andhra Pradesh,Renewable,Solar Offgrid,0
01-11-2020,Andhra Pradesh,Renewable,Solar Rooftop,94.39
01-11-2020,Andhra Pradesh,Renewable,Wind,4092.45
01-11-2020,Arunachal Pradesh,Non-Renewable,Hydro,815
01-11-2020,Arunachal Pradesh,Non-Renewable,Natural Gas,0
01-11-2020,Arunachal Pradesh,Non-Renewable,Nuclear,0
01-11-2020,Arunachal Pradesh,Non-Renewable,Thermal,0
01-11-2020,Arunachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-11-2020,Arunachal Pradesh,Renewable,Bio Other Cogen,0
01-11-2020,Arunachal Pradesh,Renewable,Bio Waste,0
01-11-2020,Arunachal Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2020,Arunachal Pradesh,Renewable,Small Hydro,131.105
01-11-2020,Arunachal Pradesh,Renewable,Solar Ground,1.27
01-11-2020,Arunachal Pradesh,Renewable,Solar Ground Based,0
01-11-2020,Arunachal Pradesh,Renewable,Solar Hybrid,0
01-11-2020,Arunachal Pradesh,Renewable,Solar Offgrid,0
01-11-2020,Arunachal Pradesh,Renewable,Solar Rooftop,4.34
01-11-2020,Arunachal Pradesh,Renewable,Wind,0
01-11-2020,Assam,Non-Renewable,Hydro,350
01-11-2020,Assam,Non-Renewable,Natural Gas,620.355
01-11-2020,Assam,Non-Renewable,Nuclear,0
01-11-2020,Assam,Non-Renewable,Thermal,750
01-11-2020,Assam,Renewable,Bio Bagasse Cogen,0
01-11-2020,Assam,Renewable,Bio Other Cogen,2
01-11-2020,Assam,Renewable,Bio Waste,0
01-11-2020,Assam,Renewable,Bio Waster Offgrid,0
01-11-2020,Assam,Renewable,Small Hydro,34.11
01-11-2020,Assam,Renewable,Solar Ground,10.67
01-11-2020,Assam,Renewable,Solar Ground Based,0
01-11-2020,Assam,Renewable,Solar Hybrid,0
01-11-2020,Assam,Renewable,Solar Offgrid,0
01-11-2020,Assam,Renewable,Solar Rooftop,32.06
01-11-2020,Assam,Renewable,Wind,0
01-11-2020,Bihar,Non-Renewable,Hydro,0
01-11-2020,Bihar,Non-Renewable,Natural Gas,0
01-11-2020,Bihar,Non-Renewable,Nuclear,0
01-11-2020,Bihar,Non-Renewable,Thermal,6390
01-11-2020,Bihar,Renewable,Bio Bagasse Cogen,112.5
01-11-2020,Bihar,Renewable,Bio Other Cogen,12.2
01-11-2020,Bihar,Renewable,Bio Waste,0
01-11-2020,Bihar,Renewable,Bio Waster Offgrid,0
01-11-2020,Bihar,Renewable,Small Hydro,70.7
01-11-2020,Bihar,Renewable,Solar Ground,138.93
01-11-2020,Bihar,Renewable,Solar Ground Based,0
01-11-2020,Bihar,Renewable,Solar Hybrid,0
01-11-2020,Bihar,Renewable,Solar Offgrid,0
01-11-2020,Bihar,Renewable,Solar Rooftop,14.42
01-11-2020,Bihar,Renewable,Wind,0
01-11-2020,Chandigarh,Renewable,Bio Bagasse Cogen,0
01-11-2020,Chandigarh,Renewable,Bio Other Cogen,0
01-11-2020,Chandigarh,Renewable,Bio Waste,0
01-11-2020,Chandigarh,Renewable,Bio Waster Offgrid,0
01-11-2020,Chandigarh,Renewable,Small Hydro,0
01-11-2020,Chandigarh,Renewable,Solar Ground,6.34
01-11-2020,Chandigarh,Renewable,Solar Ground Based,0
01-11-2020,Chandigarh,Renewable,Solar Hybrid,0
01-11-2020,Chandigarh,Renewable,Solar Offgrid,0
01-11-2020,Chandigarh,Renewable,Solar Rooftop,36.6
01-11-2020,Chandigarh,Renewable,Wind,0
01-11-2020,Chhatisgarh,Non-Renewable,Hydro,120
01-11-2020,Chhatisgarh,Non-Renewable,Natural Gas,0
01-11-2020,Chhatisgarh,Non-Renewable,Nuclear,0
01-11-2020,Chhatisgarh,Non-Renewable,Thermal,23928
01-11-2020,Chhatisgarh,Renewable,Bio Bagasse Cogen,242.4
01-11-2020,Chhatisgarh,Renewable,Bio Other Cogen,2.5
01-11-2020,Chhatisgarh,Renewable,Bio Waste,0
01-11-2020,Chhatisgarh,Renewable,Bio Waster Offgrid,0
01-11-2020,Chhatisgarh,Renewable,Small Hydro,76
01-11-2020,Chhatisgarh,Renewable,Solar Ground,215.83
01-11-2020,Chhatisgarh,Renewable,Solar Ground Based,0
01-11-2020,Chhatisgarh,Renewable,Solar Hybrid,0
01-11-2020,Chhatisgarh,Renewable,Solar Offgrid,0
01-11-2020,Chhatisgarh,Renewable,Solar Rooftop,24.07
01-11-2020,Chhatisgarh,Renewable,Wind,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Bio Bagasse Cogen,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Bio Other Cogen,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Bio Waste,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Bio Waster Offgrid,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Small Hydro,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Solar Ground,2.49
01-11-2020,Dadar & Nagar Haveli,Renewable,Solar Ground Based,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Solar Hybrid,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Solar Offgrid,0
01-11-2020,Dadar & Nagar Haveli,Renewable,Solar Rooftop,2.97
01-11-2020,Dadar & Nagar Haveli,Renewable,Wind,0
01-11-2020,Daman & Diu,Renewable,Bio Bagasse Cogen,0
01-11-2020,Daman & Diu,Renewable,Bio Other Cogen,0
01-11-2020,Daman & Diu,Renewable,Bio Waste,0
01-11-2020,Daman & Diu,Renewable,Bio Waster Offgrid,0
01-11-2020,Daman & Diu,Renewable,Small Hydro,0
01-11-2020,Daman & Diu,Renewable,Solar Ground,10.15
01-11-2020,Daman & Diu,Renewable,Solar Ground Based,0
01-11-2020,Daman & Diu,Renewable,Solar Hybrid,0
01-11-2020,Daman & Diu,Renewable,Solar Offgrid,0
01-11-2020,Daman & Diu,Renewable,Solar Rooftop,24.22
01-11-2020,Daman & Diu,Renewable,Wind,0
01-11-2020,Delhi,Non-Renewable,Hydro,0
01-11-2020,Delhi,Non-Renewable,Natural Gas,2208.4
01-11-2020,Delhi,Non-Renewable,Nuclear,0
01-11-2020,Delhi,Non-Renewable,Thermal,0
01-11-2020,Delhi,Renewable,Bio Bagasse Cogen,0
01-11-2020,Delhi,Renewable,Bio Other Cogen,0
01-11-2020,Delhi,Renewable,Bio Waste,52
01-11-2020,Delhi,Renewable,Bio Waster Offgrid,0
01-11-2020,Delhi,Renewable,Small Hydro,0
01-11-2020,Delhi,Renewable,Solar Ground,8.96
01-11-2020,Delhi,Renewable,Solar Ground Based,0
01-11-2020,Delhi,Renewable,Solar Hybrid,0
01-11-2020,Delhi,Renewable,Solar Offgrid,0
01-11-2020,Delhi,Renewable,Solar Rooftop,167.5
01-11-2020,Delhi,Renewable,Wind,0
01-11-2020,Goa,Non-Renewable,Hydro,0
01-11-2020,Goa,Non-Renewable,Natural Gas,48
01-11-2020,Goa,Non-Renewable,Nuclear,0
01-11-2020,Goa,Non-Renewable,Thermal,0
01-11-2020,Goa,Renewable,Bio Bagasse Cogen,0
01-11-2020,Goa,Renewable,Bio Other Cogen,0
01-11-2020,Goa,Renewable,Bio Waste,0.34
01-11-2020,Goa,Renewable,Bio Waster Offgrid,0
01-11-2020,Goa,Renewable,Small Hydro,0.05
01-11-2020,Goa,Renewable,Solar Ground,0.95
01-11-2020,Goa,Renewable,Solar Ground Based,0
01-11-2020,Goa,Renewable,Solar Hybrid,0
01-11-2020,Goa,Renewable,Solar Offgrid,0
01-11-2020,Goa,Renewable,Solar Rooftop,3.83
01-11-2020,Goa,Renewable,Wind,0
01-11-2020,Gujarat,Non-Renewable,Hydro,1990
01-11-2020,Gujarat,Non-Renewable,Natural Gas,7551.41
01-11-2020,Gujarat,Non-Renewable,Nuclear,440
01-11-2020,Gujarat,Non-Renewable,Thermal,16232
01-11-2020,Gujarat,Renewable,Bio Bagasse Cogen,65.3
01-11-2020,Gujarat,Renewable,Bio Other Cogen,12
01-11-2020,Gujarat,Renewable,Bio Waste,0
01-11-2020,Gujarat,Renewable,Bio Waster Offgrid,0
01-11-2020,Gujarat,Renewable,Small Hydro,68.95
01-11-2020,Gujarat,Renewable,Solar Ground,2772.16
01-11-2020,Gujarat,Renewable,Solar Ground Based,0
01-11-2020,Gujarat,Renewable,Solar Hybrid,0
01-11-2020,Gujarat,Renewable,Solar Offgrid,0
01-11-2020,Gujarat,Renewable,Solar Rooftop,866.05
01-11-2020,Gujarat,Renewable,Wind,8042.02
01-11-2020,Haryana,Non-Renewable,Hydro,0
01-11-2020,Haryana,Non-Renewable,Natural Gas,431.59
01-11-2020,Haryana,Non-Renewable,Nuclear,0
01-11-2020,Haryana,Non-Renewable,Thermal,5330
01-11-2020,Haryana,Renewable,Bio Bagasse Cogen,121.4
01-11-2020,Haryana,Renewable,Bio Other Cogen,89.26
01-11-2020,Haryana,Renewable,Bio Waste,1.2
01-11-2020,Haryana,Renewable,Bio Waster Offgrid,0
01-11-2020,Haryana,Renewable,Small Hydro,73.5
01-11-2020,Haryana,Renewable,Solar Ground,130.8
01-11-2020,Haryana,Renewable,Solar Ground Based,0
01-11-2020,Haryana,Renewable,Solar Hybrid,0
01-11-2020,Haryana,Renewable,Solar Offgrid,0
01-11-2020,Haryana,Renewable,Solar Rooftop,130.28
01-11-2020,Haryana,Renewable,Wind,0
01-11-2020,Himachal Pradesh,Non-Renewable,Hydro,9809.02
01-11-2020,Himachal Pradesh,Non-Renewable,Natural Gas,0
01-11-2020,Himachal Pradesh,Non-Renewable,Nuclear,0
01-11-2020,Himachal Pradesh,Non-Renewable,Thermal,0
01-11-2020,Himachal Pradesh,Renewable,Bio Bagasse Cogen,0
01-11-2020,Himachal Pradesh,Renewable,Bio Other Cogen,9.2
01-11-2020,Himachal Pradesh,Renewable,Bio Waste,0
01-11-2020,Himachal Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2020,Himachal Pradesh,Renewable,Small Hydro,911.51
01-11-2020,Himachal Pradesh,Renewable,Solar Ground,24
01-11-2020,Himachal Pradesh,Renewable,Solar Ground Based,0
01-11-2020,Himachal Pradesh,Renewable,Solar Hybrid,0
01-11-2020,Himachal Pradesh,Renewable,Solar Offgrid,0
01-11-2020,Himachal Pradesh,Renewable,Solar Rooftop,18.63
01-11-2020,Himachal Pradesh,Renewable,Wind,0
01-11-2020,Jammu & Kashmir,Non-Renewable,Hydro,3360
01-11-2020,Jammu & Kashmir,Non-Renewable,Natural Gas,175
01-11-2020,Jammu & Kashmir,Non-Renewable,Nuclear,0
01-11-2020,Jammu & Kashmir,Non-Renewable,Thermal,0
01-11-2020,Jammu & Kashmir,Renewable,Bio Bagasse Cogen,0
01-11-2020,Jammu & Kashmir,Renewable,Bio Other Cogen,0
01-11-2020,Jammu & Kashmir,Renewable,Bio Waste,0
01-11-2020,Jammu & Kashmir,Renewable,Bio Waster Offgrid,0
01-11-2020,Jammu & Kashmir,Renewable,Small Hydro,185.98
01-11-2020,Jammu & Kashmir,Renewable,Solar Ground,8.49
01-11-2020,Jammu & Kashmir,Renewable,Solar Ground Based,0
01-11-2020,Jammu & Kashmir,Renewable,Solar Hybrid,0
01-11-2020,Jammu & Kashmir,Renewable,Solar Offgrid,0
01-11-2020,Jammu & Kashmir,Renewable,Solar Rooftop,11.31
01-11-2020,Jammu & Kashmir,Renewable,Wind,0
01-11-2020,Jharkhand,Non-Renewable,Hydro,210
01-11-2020,Jharkhand,Non-Renewable,Natural Gas,0
01-11-2020,Jharkhand,Non-Renewable,Nuclear,0
01-11-2020,Jharkhand,Non-Renewable,Thermal,4460
01-11-2020,Jharkhand,Renewable,Bio Bagasse Cogen,0
01-11-2020,Jharkhand,Renewable,Bio Other Cogen,4.3
01-11-2020,Jharkhand,Renewable,Bio Waste,0
01-11-2020,Jharkhand,Renewable,Bio Waster Offgrid,0
01-11-2020,Jharkhand,Renewable,Small Hydro,4.05
01-11-2020,Jharkhand,Renewable,Solar Ground,19.05
01-11-2020,Jharkhand,Renewable,Solar Ground Based,0
01-11-2020,Jharkhand,Renewable,Solar Hybrid,0
01-11-2020,Jharkhand,Renewable,Solar Offgrid,0
01-11-2020,Jharkhand,Renewable,Solar Rooftop,20.01
01-11-2020,Jharkhand,Renewable,Wind,0
01-11-2020,Karnataka,Non-Renewable,Hydro,3644.2
01-11-2020,Karnataka,Non-Renewable,Natural Gas,0
01-11-2020,Karnataka,Non-Renewable,Nuclear,880
01-11-2020,Karnataka,Non-Renewable,Thermal,9505.2
01-11-2020,Karnataka,Renewable,Bio Bagasse Cogen,1867.1
01-11-2020,Karnataka,Renewable,Bio Other Cogen,20.2
01-11-2020,Karnataka,Renewable,Bio Waste,1
01-11-2020,Karnataka,Renewable,Bio Waster Offgrid,0
01-11-2020,Karnataka,Renewable,Small Hydro,1280.73
01-11-2020,Karnataka,Renewable,Solar Ground,7066.16
01-11-2020,Karnataka,Renewable,Solar Ground Based,0
01-11-2020,Karnataka,Renewable,Solar Hybrid,0
01-11-2020,Karnataka,Renewable,Solar Offgrid,0
01-11-2020,Karnataka,Renewable,Solar Rooftop,249.71
01-11-2020,Karnataka,Renewable,Wind,4830.8
01-11-2020,Kerala,Non-Renewable,Hydro,1856.5
01-11-2020,Kerala,Non-Renewable,Natural Gas,533.58
01-11-2020,Kerala,Non-Renewable,Nuclear,0
01-11-2020,Kerala,Non-Renewable,Thermal,159.96
01-11-2020,Kerala,Renewable,Bio Bagasse Cogen,0
01-11-2020,Kerala,Renewable,Bio Other Cogen,2.27
01-11-2020,Kerala,Renewable,Bio Waste,0
01-11-2020,Kerala,Renewable,Bio Waster Offgrid,0
01-11-2020,Kerala,Renewable,Small Hydro,222.02
01-11-2020,Kerala,Renewable,Solar Ground,100
01-11-2020,Kerala,Renewable,Solar Ground Based,0
01-11-2020,Kerala,Renewable,Solar Hybrid,0
01-11-2020,Kerala,Renewable,Solar Offgrid,0
01-11-2020,Kerala,Renewable,Solar Rooftop,46.87
01-11-2020,Kerala,Renewable,Wind,62.5
01-11-2020,Ladakh,Non-Renewable,Hydro,89
01-11-2020,Ladakh,Non-Renewable,Natural Gas,0
01-11-2020,Ladakh,Non-Renewable,Nuclear,0
01-11-2020,Ladakh,Non-Renewable,Thermal,0
01-11-2020,Ladakh,Renewable,Bio Bagasse Cogen,0
01-11-2020,Ladakh,Renewable,Bio Other Cogen,0
01-11-2020,Ladakh,Renewable,Bio Waste,0
01-11-2020,Ladakh,Renewable,Bio Waster Offgrid,0
01-11-2020,Ladakh,Renewable,Small Hydro,0
01-11-2020,Ladakh,Renewable,Solar Ground,0
01-11-2020,Ladakh,Renewable,Solar Ground Based,0
01-11-2020,Ladakh,Renewable,Solar Hybrid,0
01-11-2020,Ladakh,Renewable,Solar Offgrid,0
01-11-2020,Ladakh,Renewable,Solar Rooftop,0
01-11-2020,Ladakh,Renewable,Wind,0
01-11-2020,Lakshadweep,Non-Renewable,Hydro,0
01-11-2020,Lakshadweep,Non-Renewable,Natural Gas,0
01-11-2020,Lakshadweep,Non-Renewable,Nuclear,0
01-11-2020,Lakshadweep,Non-Renewable,Thermal,0
01-11-2020,Lakshwadeep,Renewable,Bio Bagasse Cogen,0
01-11-2020,Lakshwadeep,Renewable,Bio Other Cogen,0
01-11-2020,Lakshwadeep,Renewable,Bio Waste,0
01-11-2020,Lakshwadeep,Renewable,Bio Waster Offgrid,0
01-11-2020,Lakshwadeep,Renewable,Small Hydro,0
01-11-2020,Lakshwadeep,Renewable,Solar Ground,0.75
01-11-2020,Lakshwadeep,Renewable,Solar Ground Based,0
01-11-2020,Lakshwadeep,Renewable,Solar Hybrid,0
01-11-2020,Lakshwadeep,Renewable,Solar Offgrid,0
01-11-2020,Lakshwadeep,Renewable,Solar Rooftop,0
01-11-2020,Lakshwadeep,Renewable,Wind,0
01-11-2020,Madhya Pradesh,Non-Renewable,Hydro,2235
01-11-2020,Madhya Pradesh,Non-Renewable,Natural Gas,0
01-11-2020,Madhya Pradesh,Non-Renewable,Nuclear,0
01-11-2020,Madhya Pradesh,Non-Renewable,Thermal,21150
01-11-2020,Madhya Pradesh,Renewable,Bio Bagasse Cogen,92.5
01-11-2020,Madhya Pradesh,Renewable,Bio Other Cogen,14.85
01-11-2020,Madhya Pradesh,Renewable,Bio Waste,15.4
01-11-2020,Madhya Pradesh,Renewable,Bio Waster Offgrid,0
01-11-2020,Madhya Pradesh,Renewable,Small Hydro,99.71
01-11-2020,Madhya Pradesh,Renewable,Solar Ground,2380.07
01-11-2020,Madhya Pradesh,Renewable,Solar Ground Based,0
01-11-2020,Madhya Pradesh,Renewable,Solar Hybrid,0
01-11-2020,Madhya Pradesh,Renewable,Solar Offgrid,0
01-11-2020,Madhya Pradesh,Renewable,Solar Rooftop,58.36
01-11-2020,Madhya Pradesh,Renewable,Wind,2519.89
01-11-2020,Maharashtra,Non-Renewable,Hydro,3047
01-11-2020,Maharashtra,Non-Renewable,Natural Gas,3207.08
01-11-2020,Maharashtra,Non-Renewable,Nuclear,1400
01-11-2020,Maharashtra,Non-Renewable,Thermal,24966
01-11-2020,Maharashtra,Renewable,Bio Bagasse Cogen,2568
01-11-2020,Maharashtra,Renewable,Bio Other Cogen,16.4
01-11-2020,Maharashtra,Renewable,Bio Waste,12.59
01-11-2020,Maharashtra,Renewable,Bio Waster Offgrid,0
01-11-2020,Maharashtra,Renewable,Small Hydro,379.58
01-11-2020,Maharashtra,Renewable,Solar Ground,1632.24
01-11-2020,Maharashtra,Renewable,Solar Ground Based,0
01-11-2020,Maharashtra,Renewable,Solar Hybrid,0
01-11-2020,Maharashtra,Renewable,Solar Offgrid,0
01-11-2020,Maharashtra,Renewable,Solar Rooftop,262.5
01-11-2020,Maharashtra,Renewable,Wind,5000.33
01-11-2020,Manipur,Non-Renewable,Hydro,105
01-11-2020,Manipur,Non-Renewable,Natural Gas,0
01-11-2020,Manipur,Non-Renewable,Nuclear,0
01-11-2020,Manipur,Non-Renewable,Thermal,36
01-11-2020,Manipur,Renewable,Bio Bagasse Cogen,0
01-11-2020,Manipur,Renewable,Bio Other Cogen,0
01-11-2020,Manipur,Renewable,Bio Waste,0
01-11-2020,Manipur,Renewable,Bio Waster Offgrid,0
01-11-2020,Manipur,Renewable,Small Hydro,5.45
01-11-2020,Manipur,Renewable,Solar Ground,0
01-11-2020,Manipur,Renewable,Solar Ground Based,0
01-11-2020,Manipur,Renewable,Solar Hybrid,0
01-11-2020,Manipur,Renewable,Solar Offgrid,0
01-11-2020,Manipur,Renewable,Solar Rooftop,6.36
01-11-2020,Manipur,Renewable,Wind,0
01-11-2020,Meghalaya,Non-Renewable,Hydro,322
01-11-2020,Meghalaya,Non-Renewable,Natural Gas,0
01-11-2020,Meghalaya,Non-Renewable,Nuclear,0
01-11-2020,Meghalaya,Non-Renewable,Thermal,0
01-11-2020,Meghalaya,Renewable,Bio Bagasse Cogen,0
01-11-2020,Meghalaya,Renewable,Bio Other Cogen,13.8
01-11-2020,Meghalaya,Renewable,Bio Waste,0
01-11-2020,Meghalaya,Renewable,Bio Waster Offgrid,0
01-11-2020,Meghalaya,Renewable,Small Hydro,32.53
01-11-2020,Meghalaya,Renewable,Solar Ground,0
01-11-2020,Meghalaya,Renewable,Solar Ground Based,0
01-11-2020,Meghalaya,Renewable,Solar Hybrid,0
01-11-2020,Meghalaya,Renewable,Solar Offgrid,0
01-11-2020,Meghalaya,Renewable,Solar Rooftop,0.12
01-11-2020,Meghalaya,Renewable,Wind,0
01-11-2020,Mizoram,Non-Renewable,Hydro,60
01-11-2020,Mizoram,Non-Renewable,Natural Gas,0
01-11-2020,Mizoram,Non-Renewable,Nuclear,0
01-11-2020,Mizoram,Non-Renewable,Thermal,0
01-11-2020,Mizoram,Renewable,Bio Bagasse Cogen,0
01-11-2020,Mizoram,Renewable,Bio Other Cogen,0
01-11-2020,Mizoram,Renewable,Bio Waste,0
01-11-2020,Mizoram,Renewable,Bio Waster Offgrid,0
01-11-2020,Mizoram,Renewable,Small Hydro,36.47
01-11-2020,Mizoram,Renewable,Solar Ground,0.1
01-11-2020,Mizoram,Renewable,Solar Ground Based,0
01-11-2020,Mizoram,Renewable,Solar Hybrid,0
01-11-2020,Mizoram,Renewable,Solar Offgrid,0
01-11-2020,Mizoram,Renewable,Solar Rooftop,1.43
01-11-2020,Mizoram,Renewable,Wind,0
01-11-2020,Nagaland,Non-Renewable,Hydro,75
01-11-2020,Nagaland,Non-Renewable,Natural Gas,0
01-11-2020,Nagaland,Non-Renewable,Nuclear,0
01-11-2020,Nagaland,Non-Renewable,Thermal,0
01-11-2020,Nagaland,Renewable,Bio Bagasse Cogen,0
01-11-2020,Nagaland,Renewable,Bio Other Cogen,0
01-11-2020,Nagaland,Renewable,Bio Waste,0
01-11-2020,Nagaland,Renewable,Bio Waster Offgrid,0
01-11-2020,Nagaland,Renewable,Small Hydro,30.67
01-11-2020,Nagaland,Renewable,Solar Ground,0
01-11-2020,Nagaland,Renewable,Solar Ground Based,0
01-11-2020,Nagaland,Renewable,Solar Hybrid,0
01-11-2020,Nagaland,Renewable,Solar Offgrid,0
01-11-2020,Nagaland,Renewable,Solar Rooftop,1
01-11-2020,Nagaland,Renewable,Wind,0
01-11-2020,Odisha,Non-Renewable,Hydro,2142.25
01-11-2020,Odisha,Non-Renewable,Natural Gas,0
01-11-2020,Odisha,Non-Renewable,Nuclear,0
01-11-2020,Odisha,Non-Renewable,Thermal,9800
01-11-2020,Odisha,Renewable,Bio Bagasse Cogen,50.4
01-11-2020,Odisha,Renewable,Bio Other Cogen,8.82
01-11-2020,Odisha,Renewable,Bio Waste,0
01-11-2020,Odisha,Renewable,Bio Waster Offgrid,0
01-11-2020,Odisha,Renewable,Small Hydro,88.63
01-11-2020,Odisha,Renewable,Solar Ground,383.56
01-11-2020,Odisha,Renewable,Solar Ground Based,0
01-11-2020,Odisha,Renewable,Solar Hybrid,0
01-11-2020,Odisha,Renewable,Solar Offgrid,0
01-11-2020,Odisha,Renewable,Solar Rooftop,15.91
01-11-2020,Odisha,Renewable,Wind,0
01-11-2020,Others,Renewable,Bio Bagasse Cogen,0
01-11-2020,Others,Renewable,Bio Other Cogen,0
01-11-2020,Others,Renewable,Bio Waste,0
01-11-2020,Others,Renewable,Bio Waster Offgrid,0
01-11-2020,Others,Renewable,Small Hydro,0
01-11-2020,Others,Renewable,Solar Ground,0
01-11-2020,Others,Renewable,Solar Ground Based,0
01-11-2020,Others,Renewable,Solar Hybrid,0
01-11-2020,Others,Renewable,Solar Offgrid,0
01-11-2020,Others,Renewable,Solar Rooftop,0
01-11-2020,Others,Renewable,Wind,4.3
01-11-2020,Pondicherry,Non-Renewable,Hydro,0
01-11-2020,Pondicherry,Non-Renewable,Natural Gas,32.5
01-11-2020,Pondicherry,Non-Renewable,Nuclear,0
01-11-2020,Pondicherry,Non-Renewable,Thermal,0
