YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-01-2023,4681.82,Renewable,Rajasthan,Wind
01-01-2023,119.25,Renewable,Rajasthan,Bio Bagasse Cogen
01-01-2023,2,Renewable,Rajasthan,Bio Other Cogen
01-01-2023,0,Renewable,Rajasthan,Bio Waste
01-01-2023,0,Renewable,Rajasthan,Solar Ground
01-01-2023,0,Renewable,Rajasthan,Solar Rooftop
01-01-2023,3.83,Renewable,Rajasthan,Bio Waster Offgrid
01-01-2023,0,Renewable,Rajasthan,Solar Offgrid
01-01-2023,0,Renewable,Rajasthan,Solar Hybrid
01-01-2023,13403.27,Renewable,Rajasthan,Solar Ground Based
01-01-2023,835,Renewable,Rajasthan,Solar Rooftop
01-01-2023,1579,Renewable,Rajasthan,Solar Hybrid
01-01-2023,535.8,Renewable,Rajasthan,Solar Offgrid
01-03-2019,0,Non-Renewable,Sikkim,Thermal
01-03-2019,0,Non-Renewable,Sikkim,Natural Gas
01-03-2019,0,Non-Renewable,Sikkim,Nuclear
01-03-2019,2169,Non-Renewable,Sikkim,Hydro
01-03-2019,52.11,Renewable,Sikkim,Small Hydro
01-03-2019,0,Renewable,Sikkim,Wind
01-03-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-03-2019,0,Renewable,Sikkim,Bio Other Cogen
01-03-2019,0,Renewable,Sikkim,Bio Waste
01-03-2019,0,Renewable,Sikkim,Solar Ground
01-03-2019,0.01,Renewable,Sikkim,Solar Rooftop
01-03-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-03-2019,0,Renewable,Sikkim,Solar Offgrid
01-03-2019,0,Renewable,Sikkim,Solar Hybrid
01-03-2019,0,Renewable,Sikkim,Solar Ground Based
01-03-2019,0,Renewable,Sikkim,Solar Rooftop
01-03-2019,0,Renewable,Sikkim,Solar Hybrid
01-03-2019,0,Renewable,Sikkim,Solar Offgrid
01-04-2019,0,Non-Renewable,Sikkim,Thermal
01-04-2019,0,Non-Renewable,Sikkim,Natural Gas
01-04-2019,0,Non-Renewable,Sikkim,Nuclear
01-04-2019,2169,Non-Renewable,Sikkim,Hydro
01-04-2019,52.11,Renewable,Sikkim,Small Hydro
01-04-2019,0,Renewable,Sikkim,Wind
01-04-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-04-2019,0,Renewable,Sikkim,Bio Other Cogen
01-04-2019,0,Renewable,Sikkim,Bio Waste
01-04-2019,0,Renewable,Sikkim,Solar Ground
01-04-2019,0.01,Renewable,Sikkim,Solar Rooftop
01-04-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-04-2019,0,Renewable,Sikkim,Solar Offgrid
01-04-2019,0,Renewable,Sikkim,Solar Hybrid
01-04-2019,0,Renewable,Sikkim,Solar Ground Based
01-04-2019,0,Renewable,Sikkim,Solar Rooftop
01-04-2019,0,Renewable,Sikkim,Solar Hybrid
01-04-2019,0,Renewable,Sikkim,Solar Offgrid
01-05-2019,0,Non-Renewable,Sikkim,Thermal
01-05-2019,0,Non-Renewable,Sikkim,Natural Gas
01-05-2019,0,Non-Renewable,Sikkim,Nuclear
01-05-2019,2169,Non-Renewable,Sikkim,Hydro
01-05-2019,52.11,Renewable,Sikkim,Small Hydro
01-05-2019,0,Renewable,Sikkim,Wind
01-05-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-05-2019,0,Renewable,Sikkim,Bio Other Cogen
01-05-2019,0,Renewable,Sikkim,Bio Waste
01-05-2019,0,Renewable,Sikkim,Solar Ground
01-05-2019,0.01,Renewable,Sikkim,Solar Rooftop
01-05-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-05-2019,0,Renewable,Sikkim,Solar Offgrid
01-05-2019,0,Renewable,Sikkim,Solar Hybrid
01-05-2019,0,Renewable,Sikkim,Solar Ground Based
01-05-2019,0,Renewable,Sikkim,Solar Rooftop
01-05-2019,0,Renewable,Sikkim,Solar Hybrid
01-05-2019,0,Renewable,Sikkim,Solar Offgrid
01-06-2019,0,Non-Renewable,Sikkim,Thermal
01-06-2019,0,Non-Renewable,Sikkim,Natural Gas
01-06-2019,0,Non-Renewable,Sikkim,Nuclear
01-06-2019,2169,Non-Renewable,Sikkim,Hydro
01-06-2019,52.11,Renewable,Sikkim,Small Hydro
01-06-2019,0,Renewable,Sikkim,Wind
01-06-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-06-2019,0,Renewable,Sikkim,Bio Other Cogen
01-06-2019,0,Renewable,Sikkim,Bio Waste
01-06-2019,0,Renewable,Sikkim,Solar Ground
01-06-2019,0.01,Renewable,Sikkim,Solar Rooftop
01-06-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-06-2019,0,Renewable,Sikkim,Solar Offgrid
01-06-2019,0,Renewable,Sikkim,Solar Hybrid
01-06-2019,0,Renewable,Sikkim,Solar Ground Based
01-06-2019,0,Renewable,Sikkim,Solar Rooftop
01-06-2019,0,Renewable,Sikkim,Solar Hybrid
01-06-2019,0,Renewable,Sikkim,Solar Offgrid
01-07-2019,0,Non-Renewable,Sikkim,Thermal
01-07-2019,0,Non-Renewable,Sikkim,Natural Gas
01-07-2019,0,Non-Renewable,Sikkim,Nuclear
01-07-2019,2169,Non-Renewable,Sikkim,Hydro
01-07-2019,52.11,Renewable,Sikkim,Small Hydro
01-07-2019,0,Renewable,Sikkim,Wind
01-07-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-07-2019,0,Renewable,Sikkim,Bio Other Cogen
01-07-2019,0,Renewable,Sikkim,Bio Waste
01-07-2019,0,Renewable,Sikkim,Solar Ground
01-07-2019,0.07,Renewable,Sikkim,Solar Rooftop
01-07-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-07-2019,0,Renewable,Sikkim,Solar Offgrid
01-07-2019,0,Renewable,Sikkim,Solar Hybrid
01-07-2019,0,Renewable,Sikkim,Solar Ground Based
01-07-2019,0,Renewable,Sikkim,Solar Rooftop
01-07-2019,0,Renewable,Sikkim,Solar Hybrid
01-07-2019,0,Renewable,Sikkim,Solar Offgrid
01-08-2019,0,Non-Renewable,Sikkim,Thermal
01-08-2019,0,Non-Renewable,Sikkim,Natural Gas
01-08-2019,0,Non-Renewable,Sikkim,Nuclear
01-08-2019,2169,Non-Renewable,Sikkim,Hydro
01-08-2019,52.11,Renewable,Sikkim,Small Hydro
01-08-2019,0,Renewable,Sikkim,Wind
01-08-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-08-2019,0,Renewable,Sikkim,Bio Other Cogen
01-08-2019,0,Renewable,Sikkim,Bio Waste
01-08-2019,0,Renewable,Sikkim,Solar Ground
01-08-2019,0.07,Renewable,Sikkim,Solar Rooftop
01-08-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-08-2019,0,Renewable,Sikkim,Solar Offgrid
01-08-2019,0,Renewable,Sikkim,Solar Hybrid
01-08-2019,0,Renewable,Sikkim,Solar Ground Based
01-08-2019,0,Renewable,Sikkim,Solar Rooftop
01-08-2019,0,Renewable,Sikkim,Solar Hybrid
01-08-2019,0,Renewable,Sikkim,Solar Offgrid
01-09-2019,0,Non-Renewable,Sikkim,Thermal
01-09-2019,0,Non-Renewable,Sikkim,Natural Gas
01-09-2019,0,Non-Renewable,Sikkim,Nuclear
01-09-2019,2169,Non-Renewable,Sikkim,Hydro
01-10-2019,0,Non-Renewable,Sikkim,Thermal
01-10-2019,0,Non-Renewable,Sikkim,Natural Gas
01-10-2019,0,Non-Renewable,Sikkim,Nuclear
01-10-2019,2169,Non-Renewable,Sikkim,Hydro
01-10-2019,52.11,Renewable,Sikkim,Small Hydro
01-10-2019,0,Renewable,Sikkim,Wind
01-10-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-10-2019,0,Renewable,Sikkim,Bio Other Cogen
01-10-2019,0,Renewable,Sikkim,Bio Waste
01-10-2019,0,Renewable,Sikkim,Solar Ground
01-10-2019,0.07,Renewable,Sikkim,Solar Rooftop
01-10-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-10-2019,0,Renewable,Sikkim,Solar Offgrid
01-10-2019,0,Renewable,Sikkim,Solar Hybrid
01-10-2019,0,Renewable,Sikkim,Solar Ground Based
01-10-2019,0,Renewable,Sikkim,Solar Rooftop
01-10-2019,0,Renewable,Sikkim,Solar Hybrid
01-10-2019,0,Renewable,Sikkim,Solar Offgrid
01-11-2019,0,Non-Renewable,Sikkim,Thermal
01-11-2019,0,Non-Renewable,Sikkim,Natural Gas
01-11-2019,0,Non-Renewable,Sikkim,Nuclear
01-11-2019,2169,Non-Renewable,Sikkim,Hydro
01-12-2019,0,Non-Renewable,Sikkim,Thermal
01-12-2019,0,Non-Renewable,Sikkim,Natural Gas
01-12-2019,0,Non-Renewable,Sikkim,Nuclear
01-12-2019,2169,Non-Renewable,Sikkim,Hydro
01-12-2019,52.11,Renewable,Sikkim,Small Hydro
01-12-2019,0,Renewable,Sikkim,Wind
01-12-2019,0,Renewable,Sikkim,Bio Bagasse Cogen
01-12-2019,0,Renewable,Sikkim,Bio Other Cogen
01-12-2019,0,Renewable,Sikkim,Bio Waste
01-12-2019,0,Renewable,Sikkim,Solar Ground
01-12-2019,0.07,Renewable,Sikkim,Solar Rooftop
01-12-2019,0,Renewable,Sikkim,Bio Waster Offgrid
01-12-2019,0,Renewable,Sikkim,Solar Offgrid
01-12-2019,0,Renewable,Sikkim,Solar Hybrid
01-12-2019,0,Renewable,Sikkim,Solar Ground Based
01-12-2019,0,Renewable,Sikkim,Solar Rooftop
01-12-2019,0,Renewable,Sikkim,Solar Hybrid
01-12-2019,0,Renewable,Sikkim,Solar Offgrid
01-01-2020,0,Non-Renewable,Sikkim,Thermal
01-01-2020,0,Non-Renewable,Sikkim,Natural Gas
01-01-2020,0,Non-Renewable,Sikkim,Nuclear
01-01-2020,2169,Non-Renewable,Sikkim,Hydro
01-01-2020,52.11,Renewable,Sikkim,Small Hydro
01-01-2020,0,Renewable,Sikkim,Wind
01-01-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-01-2020,0,Renewable,Sikkim,Bio Other Cogen
01-01-2020,0,Renewable,Sikkim,Bio Waste
01-01-2020,0,Renewable,Sikkim,Solar Ground
01-01-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-01-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-01-2020,0,Renewable,Sikkim,Solar Offgrid
01-01-2020,0,Renewable,Sikkim,Solar Hybrid
01-01-2020,0,Renewable,Sikkim,Solar Ground Based
01-01-2020,0,Renewable,Sikkim,Solar Rooftop
01-01-2020,0,Renewable,Sikkim,Solar Hybrid
01-01-2020,0,Renewable,Sikkim,Solar Offgrid
01-02-2020,0,Non-Renewable,Sikkim,Thermal
01-02-2020,0,Non-Renewable,Sikkim,Natural Gas
01-02-2020,0,Non-Renewable,Sikkim,Nuclear
01-02-2020,2169,Non-Renewable,Sikkim,Hydro
01-02-2020,52.11,Renewable,Sikkim,Small Hydro
01-02-2020,0,Renewable,Sikkim,Wind
01-02-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-02-2020,0,Renewable,Sikkim,Bio Other Cogen
01-02-2020,0,Renewable,Sikkim,Bio Waste
01-02-2020,0,Renewable,Sikkim,Solar Ground
01-02-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-02-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-02-2020,0,Renewable,Sikkim,Solar Offgrid
01-02-2020,0,Renewable,Sikkim,Solar Hybrid
01-02-2020,0,Renewable,Sikkim,Solar Ground Based
01-02-2020,0,Renewable,Sikkim,Solar Rooftop
01-02-2020,0,Renewable,Sikkim,Solar Hybrid
01-02-2020,0,Renewable,Sikkim,Solar Offgrid
01-03-2020,0,Non-Renewable,Sikkim,Thermal
01-03-2020,0,Non-Renewable,Sikkim,Natural Gas
01-03-2020,0,Non-Renewable,Sikkim,Nuclear
01-03-2020,2169,Non-Renewable,Sikkim,Hydro
01-03-2020,52.11,Renewable,Sikkim,Small Hydro
01-03-2020,0,Renewable,Sikkim,Wind
01-03-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-03-2020,0,Renewable,Sikkim,Bio Other Cogen
01-03-2020,0,Renewable,Sikkim,Bio Waste
01-03-2020,0,Renewable,Sikkim,Solar Ground
01-03-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-03-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-03-2020,0,Renewable,Sikkim,Solar Offgrid
01-03-2020,0,Renewable,Sikkim,Solar Hybrid
01-03-2020,0,Renewable,Sikkim,Solar Ground Based
01-03-2020,0,Renewable,Sikkim,Solar Rooftop
01-03-2020,0,Renewable,Sikkim,Solar Hybrid
01-03-2020,0,Renewable,Sikkim,Solar Offgrid
01-04-2020,0,Non-Renewable,Sikkim,Thermal
01-04-2020,0,Non-Renewable,Sikkim,Natural Gas
01-04-2020,0,Non-Renewable,Sikkim,Nuclear
01-04-2020,2169,Non-Renewable,Sikkim,Hydro
01-05-2020,0,Non-Renewable,Sikkim,Thermal
01-05-2020,0,Non-Renewable,Sikkim,Natural Gas
01-05-2020,0,Non-Renewable,Sikkim,Nuclear
01-05-2020,2169,Non-Renewable,Sikkim,Hydro
01-05-2020,52.11,Renewable,Sikkim,Small Hydro
01-05-2020,0,Renewable,Sikkim,Wind
01-05-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-05-2020,0,Renewable,Sikkim,Bio Other Cogen
01-05-2020,0,Renewable,Sikkim,Bio Waste
01-05-2020,0,Renewable,Sikkim,Solar Ground
01-05-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-05-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-05-2020,0,Renewable,Sikkim,Solar Offgrid
01-05-2020,0,Renewable,Sikkim,Solar Hybrid
01-05-2020,0,Renewable,Sikkim,Solar Ground Based
01-05-2020,0,Renewable,Sikkim,Solar Rooftop
01-05-2020,0,Renewable,Sikkim,Solar Hybrid
01-05-2020,0,Renewable,Sikkim,Solar Offgrid
01-06-2020,0,Non-Renewable,Sikkim,Thermal
01-06-2020,0,Non-Renewable,Sikkim,Natural Gas
01-06-2020,0,Non-Renewable,Sikkim,Nuclear
01-06-2020,2169,Non-Renewable,Sikkim,Hydro
01-06-2020,52.11,Renewable,Sikkim,Small Hydro
01-06-2020,0,Renewable,Sikkim,Wind
01-06-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-06-2020,0,Renewable,Sikkim,Bio Other Cogen
01-06-2020,0,Renewable,Sikkim,Bio Waste
01-06-2020,0,Renewable,Sikkim,Solar Ground
01-06-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-06-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-06-2020,0,Renewable,Sikkim,Solar Offgrid
01-06-2020,0,Renewable,Sikkim,Solar Hybrid
01-06-2020,0,Renewable,Sikkim,Solar Ground Based
01-06-2020,0,Renewable,Sikkim,Solar Rooftop
01-06-2020,0,Renewable,Sikkim,Solar Hybrid
01-06-2020,0,Renewable,Sikkim,Solar Offgrid
01-07-2020,0,Non-Renewable,Sikkim,Thermal
01-07-2020,0,Non-Renewable,Sikkim,Natural Gas
01-07-2020,0,Non-Renewable,Sikkim,Nuclear
01-07-2020,2169,Non-Renewable,Sikkim,Hydro
01-08-2020,0,Non-Renewable,Sikkim,Thermal
01-08-2020,0,Non-Renewable,Sikkim,Natural Gas
01-08-2020,0,Non-Renewable,Sikkim,Nuclear
01-08-2020,2169,Non-Renewable,Sikkim,Hydro
01-08-2020,52.11,Renewable,Sikkim,Small Hydro
01-08-2020,0,Renewable,Sikkim,Wind
01-08-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-08-2020,0,Renewable,Sikkim,Bio Other Cogen
01-08-2020,0,Renewable,Sikkim,Bio Waste
01-08-2020,0,Renewable,Sikkim,Solar Ground
01-08-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-08-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-08-2020,0,Renewable,Sikkim,Solar Offgrid
01-08-2020,0,Renewable,Sikkim,Solar Hybrid
01-08-2020,0,Renewable,Sikkim,Solar Ground Based
01-08-2020,0,Renewable,Sikkim,Solar Rooftop
01-08-2020,0,Renewable,Sikkim,Solar Hybrid
01-08-2020,0,Renewable,Sikkim,Solar Offgrid
01-09-2020,0,Non-Renewable,Sikkim,Thermal
01-09-2020,0,Non-Renewable,Sikkim,Natural Gas
01-09-2020,0,Non-Renewable,Sikkim,Nuclear
01-09-2020,2169,Non-Renewable,Sikkim,Hydro
01-09-2020,52.11,Renewable,Sikkim,Small Hydro
01-09-2020,0,Renewable,Sikkim,Wind
01-09-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-09-2020,0,Renewable,Sikkim,Bio Other Cogen
01-09-2020,0,Renewable,Sikkim,Bio Waste
01-09-2020,0,Renewable,Sikkim,Solar Ground
01-09-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-09-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-09-2020,0,Renewable,Sikkim,Solar Offgrid
01-09-2020,0,Renewable,Sikkim,Solar Hybrid
01-09-2020,0,Renewable,Sikkim,Solar Ground Based
01-09-2020,0,Renewable,Sikkim,Solar Rooftop
01-09-2020,0,Renewable,Sikkim,Solar Hybrid
01-09-2020,0,Renewable,Sikkim,Solar Offgrid
01-10-2020,0,Non-Renewable,Sikkim,Thermal
01-10-2020,0,Non-Renewable,Sikkim,Natural Gas
01-10-2020,0,Non-Renewable,Sikkim,Nuclear
01-10-2020,2169,Non-Renewable,Sikkim,Hydro
01-10-2020,52.11,Renewable,Sikkim,Small Hydro
01-10-2020,0,Renewable,Sikkim,Wind
01-10-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-10-2020,0,Renewable,Sikkim,Bio Other Cogen
01-10-2020,0,Renewable,Sikkim,Bio Waste
01-10-2020,0,Renewable,Sikkim,Solar Ground
01-10-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-10-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-10-2020,0,Renewable,Sikkim,Solar Offgrid
01-10-2020,0,Renewable,Sikkim,Solar Hybrid
01-10-2020,0,Renewable,Sikkim,Solar Ground Based
01-10-2020,0,Renewable,Sikkim,Solar Rooftop
01-10-2020,0,Renewable,Sikkim,Solar Hybrid
01-10-2020,0,Renewable,Sikkim,Solar Offgrid
01-11-2020,0,Non-Renewable,Sikkim,Thermal
01-11-2020,0,Non-Renewable,Sikkim,Natural Gas
01-11-2020,0,Non-Renewable,Sikkim,Nuclear
01-11-2020,2169,Non-Renewable,Sikkim,Hydro
01-11-2020,52.11,Renewable,Sikkim,Small Hydro
01-11-2020,0,Renewable,Sikkim,Wind
01-11-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-11-2020,0,Renewable,Sikkim,Bio Other Cogen
01-11-2020,0,Renewable,Sikkim,Bio Waste
01-11-2020,0,Renewable,Sikkim,Solar Ground
01-11-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-11-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-11-2020,0,Renewable,Sikkim,Solar Offgrid
01-11-2020,0,Renewable,Sikkim,Solar Hybrid
01-11-2020,0,Renewable,Sikkim,Solar Ground Based
01-11-2020,0,Renewable,Sikkim,Solar Rooftop
01-11-2020,0,Renewable,Sikkim,Solar Hybrid
01-11-2020,0,Renewable,Sikkim,Solar Offgrid
01-12-2020,0,Non-Renewable,Sikkim,Thermal
01-12-2020,0,Non-Renewable,Sikkim,Natural Gas
01-12-2020,0,Non-Renewable,Sikkim,Nuclear
01-12-2020,2169,Non-Renewable,Sikkim,Hydro
01-12-2020,52.11,Renewable,Sikkim,Small Hydro
01-12-2020,0,Renewable,Sikkim,Wind
01-12-2020,0,Renewable,Sikkim,Bio Bagasse Cogen
01-12-2020,0,Renewable,Sikkim,Bio Other Cogen
01-12-2020,0,Renewable,Sikkim,Bio Waste
01-12-2020,0,Renewable,Sikkim,Solar Ground
01-12-2020,0.07,Renewable,Sikkim,Solar Rooftop
01-12-2020,0,Renewable,Sikkim,Bio Waster Offgrid
01-12-2020,0,Renewable,Sikkim,Solar Offgrid
01-12-2020,0,Renewable,Sikkim,Solar Hybrid
01-12-2020,0,Renewable,Sikkim,Solar Ground Based
01-12-2020,0,Renewable,Sikkim,Solar Rooftop
01-12-2020,0,Renewable,Sikkim,Solar Hybrid
01-12-2020,0,Renewable,Sikkim,Solar Offgrid
01-01-2021,0,Non-Renewable,Sikkim,Thermal
01-01-2021,0,Non-Renewable,Sikkim,Natural Gas
01-01-2021,0,Non-Renewable,Sikkim,Nuclear
01-01-2021,2169,Non-Renewable,Sikkim,Hydro
01-01-2021,52.11,Renewable,Sikkim,Small Hydro
01-01-2021,0,Renewable,Sikkim,Wind
01-01-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-01-2021,0,Renewable,Sikkim,Bio Other Cogen
01-01-2021,0,Renewable,Sikkim,Bio Waste
01-01-2021,0,Renewable,Sikkim,Solar Ground
01-01-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-01-2021,0,Renewable,Sikkim,Bio Waster Offgrid
01-01-2021,0,Renewable,Sikkim,Solar Offgrid
01-01-2021,0,Renewable,Sikkim,Solar Hybrid
01-01-2021,0,Renewable,Sikkim,Solar Ground Based
01-01-2021,0,Renewable,Sikkim,Solar Rooftop
01-01-2021,0,Renewable,Sikkim,Solar Hybrid
01-01-2021,0,Renewable,Sikkim,Solar Offgrid
01-02-2021,0,Non-Renewable,Sikkim,Thermal
01-02-2021,0,Non-Renewable,Sikkim,Natural Gas
01-02-2021,0,Non-Renewable,Sikkim,Nuclear
01-02-2021,2169,Non-Renewable,Sikkim,Hydro
01-02-2021,52.11,Renewable,Sikkim,Small Hydro
01-02-2021,0,Renewable,Sikkim,Wind
01-02-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-02-2021,0,Renewable,Sikkim,Bio Other Cogen
01-02-2021,0,Renewable,Sikkim,Bio Waste
01-02-2021,0,Renewable,Sikkim,Solar Ground
01-02-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-02-2021,0,Renewable,Sikkim,Bio Waster Offgrid
01-02-2021,0,Renewable,Sikkim,Solar Offgrid
01-02-2021,0,Renewable,Sikkim,Solar Hybrid
01-02-2021,0,Renewable,Sikkim,Solar Ground Based
01-02-2021,0,Renewable,Sikkim,Solar Rooftop
01-02-2021,0,Renewable,Sikkim,Solar Hybrid
01-02-2021,0,Renewable,Sikkim,Solar Offgrid
01-03-2021,0,Non-Renewable,Sikkim,Thermal
01-03-2021,0,Non-Renewable,Sikkim,Natural Gas
01-03-2021,0,Non-Renewable,Sikkim,Nuclear
01-03-2021,2169,Non-Renewable,Sikkim,Hydro
01-03-2021,52.11,Renewable,Sikkim,Small Hydro
01-03-2021,0,Renewable,Sikkim,Wind
01-03-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-03-2021,0,Renewable,Sikkim,Bio Other Cogen
01-03-2021,0,Renewable,Sikkim,Bio Waste
01-03-2021,0,Renewable,Sikkim,Solar Ground
01-03-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-03-2021,0,Renewable,Sikkim,Bio Waster Offgrid
01-03-2021,0,Renewable,Sikkim,Solar Offgrid
01-03-2021,0,Renewable,Sikkim,Solar Hybrid
01-03-2021,0,Renewable,Sikkim,Solar Ground Based
01-03-2021,0,Renewable,Sikkim,Solar Rooftop
01-03-2021,0,Renewable,Sikkim,Solar Hybrid
01-03-2021,0,Renewable,Sikkim,Solar Offgrid
01-04-2021,0,Non-Renewable,Sikkim,Thermal
01-04-2021,0,Non-Renewable,Sikkim,Natural Gas
01-04-2021,0,Non-Renewable,Sikkim,Nuclear
01-04-2021,2169,Non-Renewable,Sikkim,Hydro
01-05-2021,0,Non-Renewable,Sikkim,Thermal
01-05-2021,0,Non-Renewable,Sikkim,Natural Gas
01-05-2021,0,Non-Renewable,Sikkim,Nuclear
01-05-2021,2169,Non-Renewable,Sikkim,Hydro
01-05-2021,52.11,Renewable,Sikkim,Small Hydro
01-05-2021,0,Renewable,Sikkim,Wind
01-05-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-05-2021,0,Renewable,Sikkim,Bio Other Cogen
01-05-2021,0,Renewable,Sikkim,Bio Waste
01-05-2021,0,Renewable,Sikkim,Solar Ground
01-05-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-05-2021,0,Renewable,Sikkim,Bio Waster Offgrid
01-05-2021,0,Renewable,Sikkim,Solar Offgrid
01-05-2021,0,Renewable,Sikkim,Solar Hybrid
01-05-2021,0,Renewable,Sikkim,Solar Ground Based
01-05-2021,0,Renewable,Sikkim,Solar Rooftop
01-05-2021,0,Renewable,Sikkim,Solar Hybrid
01-05-2021,0,Renewable,Sikkim,Solar Offgrid
01-06-2021,0,Non-Renewable,Sikkim,Thermal
01-06-2021,0,Non-Renewable,Sikkim,Natural Gas
01-06-2021,0,Non-Renewable,Sikkim,Nuclear
01-06-2021,2282,Non-Renewable,Sikkim,Hydro
01-07-2021,0,Non-Renewable,Sikkim,Thermal
01-07-2021,0,Non-Renewable,Sikkim,Natural Gas
01-07-2021,0,Non-Renewable,Sikkim,Nuclear
01-07-2021,2282,Non-Renewable,Sikkim,Hydro
01-07-2021,52.11,Renewable,Sikkim,Small Hydro
01-07-2021,0,Renewable,Sikkim,Wind
01-07-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-07-2021,0,Renewable,Sikkim,Bio Other Cogen
01-07-2021,0,Renewable,Sikkim,Bio Waste
01-07-2021,0,Renewable,Sikkim,Solar Ground
01-07-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-07-2021,20.86,Renewable,Sikkim,Bio Waster Offgrid
01-07-2021,1.87,Renewable,Sikkim,Solar Offgrid
01-07-2021,0,Renewable,Sikkim,Solar Hybrid
01-07-2021,0,Renewable,Sikkim,Solar Ground Based
01-07-2021,0,Renewable,Sikkim,Solar Rooftop
01-07-2021,0,Renewable,Sikkim,Solar Hybrid
01-07-2021,0,Renewable,Sikkim,Solar Offgrid
01-08-2021,0,Non-Renewable,Sikkim,Thermal
01-08-2021,0,Non-Renewable,Sikkim,Natural Gas
01-08-2021,0,Non-Renewable,Sikkim,Nuclear
01-08-2021,2282,Non-Renewable,Sikkim,Hydro
01-08-2021,52.11,Renewable,Sikkim,Small Hydro
01-08-2021,0,Renewable,Sikkim,Wind
01-08-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-08-2021,0,Renewable,Sikkim,Bio Other Cogen
01-08-2021,0,Renewable,Sikkim,Bio Waste
01-08-2021,0,Renewable,Sikkim,Solar Ground
01-08-2021,0.07,Renewable,Sikkim,Solar Rooftop
01-08-2021,0,Renewable,Sikkim,Bio Waster Offgrid
01-08-2021,1.87,Renewable,Sikkim,Solar Offgrid
01-08-2021,0,Renewable,Sikkim,Solar Hybrid
01-08-2021,0,Renewable,Sikkim,Solar Ground Based
01-08-2021,0,Renewable,Sikkim,Solar Rooftop
01-08-2021,0,Renewable,Sikkim,Solar Hybrid
01-08-2021,0,Renewable,Sikkim,Solar Offgrid
01-09-2021,0,Non-Renewable,Sikkim,Thermal
01-09-2021,0,Non-Renewable,Sikkim,Natural Gas
01-09-2021,0,Non-Renewable,Sikkim,Nuclear
01-09-2021,2282,Non-Renewable,Sikkim,Hydro
01-09-2021,52.11,Renewable,Sikkim,Small Hydro
01-09-2021,0,Renewable,Sikkim,Wind
01-09-2021,0,Renewable,Sikkim,Bio Bagasse Cogen
01-09-2021,0,Renewable,Sikkim,Bio Other Cogen
01-09-2021,0,Renewable,Sikkim,Bio Waste
01-09-2021,0,Renewable,Sikkim,Solar Ground
