YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-08-2018,0,Non-Renewable,Jharkhand,Natural Gas
01-08-2018,0,Non-Renewable,Jharkhand,Nuclear
01-08-2018,210,Non-Renewable,Jharkhand,Hydro
01-08-2018,4800,Non-Renewable,Jharkhand,Total
01-08-2018,7680,Non-Renewable,Odisha,Thermal
01-08-2018,0,Non-Renewable,Odisha,Natural Gas
01-08-2018,0,Non-Renewable,Odisha,Nuclear
01-08-2018,2142.25,Non-Renewable,Odisha,Hydro
01-08-2018,9822.25,Non-Renewable,Odisha,Total
01-08-2018,0,Non-Renewable,Sikkim,Thermal
01-08-2018,0,Non-Renewable,Sikkim,Natural Gas
01-08-2018,0,Non-Renewable,Sikkim,Nuclear
01-08-2018,2169,Non-Renewable,Sikkim,Hydro
01-08-2018,2169,Non-Renewable,Sikkim,Total
01-08-2018,14275,Non-Renewable,West Bengal,Thermal
01-08-2018,80,Non-Renewable,West Bengal,Natural Gas
01-08-2018,0,Non-Renewable,West Bengal,Nuclear
01-08-2018,1341.2,Non-Renewable,West Bengal,Hydro
01-08-2018,15696.2,Non-Renewable,West Bengal,Total
01-08-2018,0,Non-Renewable,Arunachal Pradesh,Thermal
01-08-2018,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-08-2018,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-08-2018,515,Non-Renewable,Arunachal Pradesh,Hydro
01-08-2018,515,Non-Renewable,Arunachal Pradesh,Total
01-08-2018,500,Non-Renewable,Assam,Thermal
01-08-2018,549.45,Non-Renewable,Assam,Natural Gas
01-08-2018,0,Non-Renewable,Assam,Nuclear
01-08-2018,325,Non-Renewable,Assam,Hydro
01-08-2018,1374.45,Non-Renewable,Assam,Total
01-08-2018,36,Non-Renewable,Manipur,Thermal
01-08-2018,0,Non-Renewable,Manipur,Natural Gas
01-08-2018,0,Non-Renewable,Manipur,Nuclear
01-08-2018,105,Non-Renewable,Manipur,Hydro
01-08-2018,141,Non-Renewable,Manipur,Total
01-08-2018,0,Non-Renewable,Meghalaya,Thermal
01-08-2018,0,Non-Renewable,Meghalaya,Natural Gas
01-08-2018,0,Non-Renewable,Meghalaya,Nuclear
01-08-2018,372,Non-Renewable,Meghalaya,Hydro
01-08-2018,372,Non-Renewable,Meghalaya,Total
01-08-2018,0,Non-Renewable,Mizoram,Thermal
01-08-2018,0,Non-Renewable,Mizoram,Natural Gas
01-08-2018,0,Non-Renewable,Mizoram,Nuclear
01-08-2018,60,Non-Renewable,Mizoram,Hydro
01-08-2018,60,Non-Renewable,Mizoram,Total
01-08-2018,0,Non-Renewable,Nagaland,Thermal
01-08-2018,0,Non-Renewable,Nagaland,Natural Gas
01-08-2018,0,Non-Renewable,Nagaland,Nuclear
01-08-2018,75,Non-Renewable,Nagaland,Hydro
01-08-2018,75,Non-Renewable,Nagaland,Total
01-08-2018,0,Non-Renewable,Tripura,Thermal
01-08-2018,1132.1,Non-Renewable,Tripura,Natural Gas
01-08-2018,0,Non-Renewable,Tripura,Nuclear
01-08-2018,0,Non-Renewable,Tripura,Hydro
01-08-2018,1132.1,Non-Renewable,Tripura,Total
01-08-2018,6682.5,Non-Renewable,Telangana,Thermal
01-08-2018,0,Non-Renewable,Telangana,Natural Gas
01-08-2018,0,Non-Renewable,Telangana,Nuclear
01-08-2018,2835.6,Non-Renewable,Telangana,Hydro
01-08-2018,9518.1,Non-Renewable,Telangana,Total
01-08-2018,0,Non-Renewable,Ladakh,Thermal
01-08-2018,0,Non-Renewable,Ladakh,Natural Gas
01-08-2018,0,Non-Renewable,Ladakh,Nuclear
01-08-2018,0,Non-Renewable,Ladakh,Hydro
01-08-2018,0,Non-Renewable,Ladakh,Total
01-09-2018,840,Non-Renewable,Delhi,Thermal
01-09-2018,2208.4,Non-Renewable,Delhi,Natural Gas
01-09-2018,0,Non-Renewable,Delhi,Nuclear
01-09-2018,0,Non-Renewable,Delhi,Hydro
01-09-2018,3048.4,Non-Renewable,Delhi,Total
01-09-2018,5540,Non-Renewable,Haryana,Thermal
01-09-2018,431.59,Non-Renewable,Haryana,Natural Gas
01-09-2018,0,Non-Renewable,Haryana,Nuclear
01-09-2018,0,Non-Renewable,Haryana,Hydro
01-09-2018,5971.59,Non-Renewable,Haryana,Total
01-09-2018,0,Non-Renewable,Himachal Pradesh,Thermal
01-09-2018,0,Non-Renewable,Himachal Pradesh,Natural Gas
01-09-2018,0,Non-Renewable,Himachal Pradesh,Nuclear
01-09-2018,9854.32,Non-Renewable,Himachal Pradesh,Hydro
01-09-2018,9854.32,Non-Renewable,Himachal Pradesh,Total
01-09-2018,0,Non-Renewable,Jammu & Kashmir,Thermal
01-09-2018,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-09-2018,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-09-2018,3449,Non-Renewable,Jammu & Kashmir,Hydro
01-09-2018,3624,Non-Renewable,Jammu & Kashmir,Total
01-09-2018,5680,Non-Renewable,Punjab,Thermal
01-09-2018,0,Non-Renewable,Punjab,Natural Gas
01-09-2018,0,Non-Renewable,Punjab,Nuclear
01-09-2018,1051,Non-Renewable,Punjab,Hydro
01-09-2018,6731,Non-Renewable,Punjab,Total
01-09-2018,8500,Non-Renewable,Rajasthan,Thermal
01-09-2018,1023.13,Non-Renewable,Rajasthan,Natural Gas
01-09-2018,1180,Non-Renewable,Rajasthan,Nuclear
01-09-2018,411,Non-Renewable,Rajasthan,Hydro
01-09-2018,11114.13,Non-Renewable,Rajasthan,Total
01-09-2018,21749,Non-Renewable,Uttar Pradesh,Thermal
01-09-2018,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-09-2018,440,Non-Renewable,Uttar Pradesh,Nuclear
01-09-2018,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-09-2018,24183.74,Non-Renewable,Uttar Pradesh,Total
01-09-2018,0,Non-Renewable,Uttarakhand,Thermal
01-09-2018,450,Non-Renewable,Uttarakhand,Natural Gas
01-09-2018,0,Non-Renewable,Uttarakhand,Nuclear
01-09-2018,3756.35,Non-Renewable,Uttarakhand,Hydro
01-09-2018,4206.35,Non-Renewable,Uttarakhand,Total
01-09-2018,22968,Non-Renewable,Chhatisgarh,Thermal
01-09-2018,0,Non-Renewable,Chhatisgarh,Natural Gas
01-09-2018,0,Non-Renewable,Chhatisgarh,Nuclear
01-09-2018,120,Non-Renewable,Chhatisgarh,Hydro
01-09-2018,23088,Non-Renewable,Chhatisgarh,Total
01-09-2018,0,Non-Renewable,Goa,Thermal
01-09-2018,48,Non-Renewable,Goa,Natural Gas
01-09-2018,0,Non-Renewable,Goa,Nuclear
01-09-2018,0,Non-Renewable,Goa,Hydro
01-09-2018,48,Non-Renewable,Goa,Total
01-09-2018,15492,Non-Renewable,Gujarat,Thermal
01-09-2018,7551.41,Non-Renewable,Gujarat,Natural Gas
01-09-2018,440,Non-Renewable,Gujarat,Nuclear
01-09-2018,1990,Non-Renewable,Gujarat,Hydro
01-09-2018,25473.41,Non-Renewable,Gujarat,Total
01-09-2018,17065,Non-Renewable,Madhya Pradesh,Thermal
01-09-2018,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-09-2018,0,Non-Renewable,Madhya Pradesh,Nuclear
01-09-2018,2395,Non-Renewable,Madhya Pradesh,Hydro
01-09-2018,19460,Non-Renewable,Madhya Pradesh,Total
01-09-2018,25226,Non-Renewable,Maharashtra,Thermal
01-09-2018,3207.08,Non-Renewable,Maharashtra,Natural Gas
01-09-2018,1400,Non-Renewable,Maharashtra,Nuclear
01-09-2018,2887,Non-Renewable,Maharashtra,Hydro
01-09-2018,32720.08,Non-Renewable,Maharashtra,Total
01-09-2018,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-09-2018,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-09-2018,0,Non-Renewable,Andhra Pradesh,Nuclear
01-09-2018,1150,Non-Renewable,Andhra Pradesh,Hydro
01-09-2018,17657.2,Non-Renewable,Andhra Pradesh,Total
01-09-2018,9633.12,Non-Renewable,Karnataka,Thermal
01-09-2018,0,Non-Renewable,Karnataka,Natural Gas
01-09-2018,880,Non-Renewable,Karnataka,Nuclear
01-09-2018,3657.4,Non-Renewable,Karnataka,Hydro
01-09-2018,14170.52,Non-Renewable,Karnataka,Total
01-09-2018,159.96,Non-Renewable,Kerala,Thermal
01-09-2018,533.58,Non-Renewable,Kerala,Natural Gas
01-09-2018,0,Non-Renewable,Kerala,Nuclear
01-09-2018,1881.5,Non-Renewable,Kerala,Hydro
01-09-2018,2575.04,Non-Renewable,Kerala,Total
01-09-2018,0,Non-Renewable,Lakshadweep,Thermal
01-09-2018,0,Non-Renewable,Lakshadweep,Natural Gas
01-09-2018,0,Non-Renewable,Lakshadweep,Nuclear
01-09-2018,0,Non-Renewable,Lakshadweep,Hydro
01-09-2018,0,Non-Renewable,Lakshadweep,Total
01-09-2018,0,Non-Renewable,Pondicherry,Thermal
01-09-2018,32.5,Non-Renewable,Pondicherry,Natural Gas
01-09-2018,0,Non-Renewable,Pondicherry,Nuclear
01-09-2018,0,Non-Renewable,Pondicherry,Hydro
01-09-2018,32.5,Non-Renewable,Pondicherry,Total
01-09-2018,13171.7,Non-Renewable,Tamil Nadu,Thermal
01-09-2018,1017.18,Non-Renewable,Tamil Nadu,Natural Gas
01-09-2018,2440,Non-Renewable,Tamil Nadu,Nuclear
01-09-2018,2203.2,Non-Renewable,Tamil Nadu,Hydro
01-09-2018,18832.08,Non-Renewable,Tamil Nadu,Total
01-09-2018,40.05,Non-Renewable,Andaman & Nicobar,Thermal
01-09-2018,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-09-2018,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-09-2018,0,Non-Renewable,Andaman & Nicobar,Hydro
01-09-2018,40.05,Non-Renewable,Andaman & Nicobar,Total
01-09-2018,5480,Non-Renewable,Bihar,Thermal
01-09-2018,0,Non-Renewable,Bihar,Natural Gas
01-09-2018,0,Non-Renewable,Bihar,Nuclear
01-09-2018,0,Non-Renewable,Bihar,Hydro
01-09-2018,5480,Non-Renewable,Bihar,Total
01-09-2018,4590,Non-Renewable,Jharkhand,Thermal
01-09-2018,0,Non-Renewable,Jharkhand,Natural Gas
01-09-2018,0,Non-Renewable,Jharkhand,Nuclear
01-09-2018,210,Non-Renewable,Jharkhand,Hydro
01-09-2018,4800,Non-Renewable,Jharkhand,Total
01-09-2018,7680,Non-Renewable,Odisha,Thermal
01-09-2018,0,Non-Renewable,Odisha,Natural Gas
01-09-2018,0,Non-Renewable,Odisha,Nuclear
01-09-2018,2142.25,Non-Renewable,Odisha,Hydro
01-09-2018,9822.25,Non-Renewable,Odisha,Total
01-09-2018,0,Non-Renewable,Sikkim,Thermal
01-09-2018,0,Non-Renewable,Sikkim,Natural Gas
01-09-2018,0,Non-Renewable,Sikkim,Nuclear
01-09-2018,2169,Non-Renewable,Sikkim,Hydro
01-09-2018,2169,Non-Renewable,Sikkim,Total
01-09-2018,14275,Non-Renewable,West Bengal,Thermal
01-09-2018,80,Non-Renewable,West Bengal,Natural Gas
01-09-2018,0,Non-Renewable,West Bengal,Nuclear
01-09-2018,1341.2,Non-Renewable,West Bengal,Hydro
01-09-2018,15696.2,Non-Renewable,West Bengal,Total
01-09-2018,0,Non-Renewable,Arunachal Pradesh,Thermal
01-09-2018,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-09-2018,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-09-2018,515,Non-Renewable,Arunachal Pradesh,Hydro
01-09-2018,515,Non-Renewable,Arunachal Pradesh,Total
01-09-2018,500,Non-Renewable,Assam,Thermal
01-09-2018,619.2,Non-Renewable,Assam,Natural Gas
01-09-2018,0,Non-Renewable,Assam,Nuclear
01-09-2018,325,Non-Renewable,Assam,Hydro
01-09-2018,1444.2,Non-Renewable,Assam,Total
01-09-2018,36,Non-Renewable,Manipur,Thermal
01-09-2018,0,Non-Renewable,Manipur,Natural Gas
01-09-2018,0,Non-Renewable,Manipur,Nuclear
01-09-2018,105,Non-Renewable,Manipur,Hydro
01-09-2018,141,Non-Renewable,Manipur,Total
01-09-2018,0,Non-Renewable,Meghalaya,Thermal
01-09-2018,0,Non-Renewable,Meghalaya,Natural Gas
01-09-2018,0,Non-Renewable,Meghalaya,Nuclear
01-09-2018,372,Non-Renewable,Meghalaya,Hydro
01-09-2018,372,Non-Renewable,Meghalaya,Total
01-09-2018,0,Non-Renewable,Mizoram,Thermal
01-09-2018,0,Non-Renewable,Mizoram,Natural Gas
01-09-2018,0,Non-Renewable,Mizoram,Nuclear
01-09-2018,60,Non-Renewable,Mizoram,Hydro
01-09-2018,60,Non-Renewable,Mizoram,Total
01-09-2018,0,Non-Renewable,Nagaland,Thermal
01-09-2018,0,Non-Renewable,Nagaland,Natural Gas
01-09-2018,0,Non-Renewable,Nagaland,Nuclear
01-09-2018,75,Non-Renewable,Nagaland,Hydro
01-09-2018,75,Non-Renewable,Nagaland,Total
01-09-2018,0,Non-Renewable,Tripura,Thermal
01-09-2018,1132.1,Non-Renewable,Tripura,Natural Gas
01-09-2018,0,Non-Renewable,Tripura,Nuclear
01-09-2018,0,Non-Renewable,Tripura,Hydro
01-09-2018,1132.1,Non-Renewable,Tripura,Total
01-09-2018,6682.5,Non-Renewable,Telangana,Thermal
01-09-2018,0,Non-Renewable,Telangana,Natural Gas
01-09-2018,0,Non-Renewable,Telangana,Nuclear
01-09-2018,2835.6,Non-Renewable,Telangana,Hydro
01-09-2018,9518.1,Non-Renewable,Telangana,Total
01-09-2018,0,Non-Renewable,Ladakh,Thermal
01-09-2018,0,Non-Renewable,Ladakh,Natural Gas
01-09-2018,0,Non-Renewable,Ladakh,Nuclear
01-09-2018,0,Non-Renewable,Ladakh,Hydro
01-09-2018,0,Non-Renewable,Ladakh,Total
01-10-2018,135,Non-Renewable,Delhi,Thermal
01-10-2018,2208.4,Non-Renewable,Delhi,Natural Gas
01-10-2018,0,Non-Renewable,Delhi,Nuclear
01-10-2018,0,Non-Renewable,Delhi,Hydro
01-10-2018,2343.4,Non-Renewable,Delhi,Total
01-10-2018,5540,Non-Renewable,Haryana,Thermal
01-10-2018,431.59,Non-Renewable,Haryana,Natural Gas
01-10-2018,0,Non-Renewable,Haryana,Nuclear
01-10-2018,0,Non-Renewable,Haryana,Hydro
01-10-2018,5971.59,Non-Renewable,Haryana,Total
01-10-2018,0,Non-Renewable,Himachal Pradesh,Thermal
01-10-2018,0,Non-Renewable,Himachal Pradesh,Natural Gas
01-10-2018,0,Non-Renewable,Himachal Pradesh,Nuclear
01-10-2018,9854.32,Non-Renewable,Himachal Pradesh,Hydro
01-10-2018,9854.32,Non-Renewable,Himachal Pradesh,Total
01-10-2018,0,Non-Renewable,Jammu & Kashmir,Thermal
01-10-2018,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-10-2018,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-10-2018,3449,Non-Renewable,Jammu & Kashmir,Hydro
01-10-2018,3624,Non-Renewable,Jammu & Kashmir,Total
01-10-2018,5680,Non-Renewable,Punjab,Thermal
01-10-2018,0,Non-Renewable,Punjab,Natural Gas
01-10-2018,0,Non-Renewable,Punjab,Nuclear
01-10-2018,1051,Non-Renewable,Punjab,Hydro
01-10-2018,6731,Non-Renewable,Punjab,Total
01-10-2018,8500,Non-Renewable,Rajasthan,Thermal
01-10-2018,1023.13,Non-Renewable,Rajasthan,Natural Gas
01-10-2018,1180,Non-Renewable,Rajasthan,Nuclear
01-10-2018,411,Non-Renewable,Rajasthan,Hydro
01-10-2018,11114.13,Non-Renewable,Rajasthan,Total
01-10-2018,21749,Non-Renewable,Uttar Pradesh,Thermal
01-10-2018,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-10-2018,440,Non-Renewable,Uttar Pradesh,Nuclear
01-10-2018,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-10-2018,24183.74,Non-Renewable,Uttar Pradesh,Total
01-10-2018,0,Non-Renewable,Uttarakhand,Thermal
01-10-2018,450,Non-Renewable,Uttarakhand,Natural Gas
01-10-2018,0,Non-Renewable,Uttarakhand,Nuclear
01-10-2018,3756.35,Non-Renewable,Uttarakhand,Hydro
01-10-2018,4206.35,Non-Renewable,Uttarakhand,Total
01-10-2018,22968,Non-Renewable,Chhatisgarh,Thermal
01-10-2018,0,Non-Renewable,Chhatisgarh,Natural Gas
01-10-2018,0,Non-Renewable,Chhatisgarh,Nuclear
01-10-2018,120,Non-Renewable,Chhatisgarh,Hydro
01-10-2018,23088,Non-Renewable,Chhatisgarh,Total
01-10-2018,0,Non-Renewable,Goa,Thermal
01-10-2018,48,Non-Renewable,Goa,Natural Gas
01-10-2018,0,Non-Renewable,Goa,Nuclear
01-10-2018,0,Non-Renewable,Goa,Hydro
01-10-2018,48,Non-Renewable,Goa,Total
01-10-2018,15492,Non-Renewable,Gujarat,Thermal
01-10-2018,7551.41,Non-Renewable,Gujarat,Natural Gas
01-10-2018,440,Non-Renewable,Gujarat,Nuclear
01-10-2018,1990,Non-Renewable,Gujarat,Hydro
01-10-2018,25473.41,Non-Renewable,Gujarat,Total
01-10-2018,17665,Non-Renewable,Madhya Pradesh,Thermal
01-10-2018,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-10-2018,0,Non-Renewable,Madhya Pradesh,Nuclear
01-10-2018,2395,Non-Renewable,Madhya Pradesh,Hydro
01-10-2018,20060,Non-Renewable,Madhya Pradesh,Total
01-10-2018,25226,Non-Renewable,Maharashtra,Thermal
01-10-2018,3207.08,Non-Renewable,Maharashtra,Natural Gas
01-10-2018,1400,Non-Renewable,Maharashtra,Nuclear
01-10-2018,2887,Non-Renewable,Maharashtra,Hydro
01-10-2018,32720.08,Non-Renewable,Maharashtra,Total
01-10-2018,11626.8,Non-Renewable,Andhra Pradesh,Thermal
01-10-2018,4880.4,Non-Renewable,Andhra Pradesh,Natural Gas
01-10-2018,0,Non-Renewable,Andhra Pradesh,Nuclear
01-10-2018,1150,Non-Renewable,Andhra Pradesh,Hydro
01-10-2018,17657.2,Non-Renewable,Andhra Pradesh,Total
01-10-2018,9633.12,Non-Renewable,Karnataka,Thermal
01-10-2018,0,Non-Renewable,Karnataka,Natural Gas
01-10-2018,880,Non-Renewable,Karnataka,Nuclear
01-10-2018,3657.4,Non-Renewable,Karnataka,Hydro
01-10-2018,14170.52,Non-Renewable,Karnataka,Total
01-10-2018,159.96,Non-Renewable,Kerala,Thermal
01-10-2018,533.58,Non-Renewable,Kerala,Natural Gas
01-10-2018,0,Non-Renewable,Kerala,Nuclear
01-10-2018,1881.5,Non-Renewable,Kerala,Hydro
01-10-2018,2575.04,Non-Renewable,Kerala,Total
01-10-2018,0,Non-Renewable,Lakshadweep,Thermal
01-10-2018,0,Non-Renewable,Lakshadweep,Natural Gas
01-10-2018,0,Non-Renewable,Lakshadweep,Nuclear
01-10-2018,0,Non-Renewable,Lakshadweep,Hydro
01-10-2018,0,Non-Renewable,Lakshadweep,Total
01-10-2018,0,Non-Renewable,Pondicherry,Thermal
01-10-2018,32.5,Non-Renewable,Pondicherry,Natural Gas
01-10-2018,0,Non-Renewable,Pondicherry,Nuclear
01-10-2018,0,Non-Renewable,Pondicherry,Hydro
01-10-2018,32.5,Non-Renewable,Pondicherry,Total
01-10-2018,13171.7,Non-Renewable,Tamil Nadu,Thermal
01-10-2018,1017.18,Non-Renewable,Tamil Nadu,Natural Gas
01-10-2018,2440,Non-Renewable,Tamil Nadu,Nuclear
01-10-2018,2203.2,Non-Renewable,Tamil Nadu,Hydro
01-10-2018,18832.08,Non-Renewable,Tamil Nadu,Total
01-10-2018,40.05,Non-Renewable,Andaman & Nicobar,Thermal
01-10-2018,0,Non-Renewable,Andaman & Nicobar,Natural Gas
01-10-2018,0,Non-Renewable,Andaman & Nicobar,Nuclear
01-10-2018,0,Non-Renewable,Andaman & Nicobar,Hydro
01-10-2018,40.05,Non-Renewable,Andaman & Nicobar,Total
01-10-2018,5480,Non-Renewable,Bihar,Thermal
01-10-2018,0,Non-Renewable,Bihar,Natural Gas
01-10-2018,0,Non-Renewable,Bihar,Nuclear
01-10-2018,0,Non-Renewable,Bihar,Hydro
01-10-2018,5480,Non-Renewable,Bihar,Total
01-10-2018,4590,Non-Renewable,Jharkhand,Thermal
01-10-2018,0,Non-Renewable,Jharkhand,Natural Gas
01-10-2018,0,Non-Renewable,Jharkhand,Nuclear
01-10-2018,210,Non-Renewable,Jharkhand,Hydro
01-10-2018,4800,Non-Renewable,Jharkhand,Total
01-10-2018,7680,Non-Renewable,Odisha,Thermal
01-10-2018,0,Non-Renewable,Odisha,Natural Gas
01-10-2018,0,Non-Renewable,Odisha,Nuclear
01-10-2018,2142.25,Non-Renewable,Odisha,Hydro
01-10-2018,9822.25,Non-Renewable,Odisha,Total
01-10-2018,0,Non-Renewable,Sikkim,Thermal
01-10-2018,0,Non-Renewable,Sikkim,Natural Gas
01-10-2018,0,Non-Renewable,Sikkim,Nuclear
01-10-2018,2169,Non-Renewable,Sikkim,Hydro
01-10-2018,2169,Non-Renewable,Sikkim,Total
01-10-2018,14275,Non-Renewable,West Bengal,Thermal
01-10-2018,80,Non-Renewable,West Bengal,Natural Gas
01-10-2018,0,Non-Renewable,West Bengal,Nuclear
01-10-2018,1341.2,Non-Renewable,West Bengal,Hydro
01-10-2018,15696.2,Non-Renewable,West Bengal,Total
01-10-2018,0,Non-Renewable,Arunachal Pradesh,Thermal
01-10-2018,0,Non-Renewable,Arunachal Pradesh,Natural Gas
01-10-2018,0,Non-Renewable,Arunachal Pradesh,Nuclear
01-10-2018,515,Non-Renewable,Arunachal Pradesh,Hydro
01-10-2018,515,Non-Renewable,Arunachal Pradesh,Total
01-10-2018,500,Non-Renewable,Assam,Thermal
01-10-2018,619.2,Non-Renewable,Assam,Natural Gas
01-10-2018,0,Non-Renewable,Assam,Nuclear
01-10-2018,325,Non-Renewable,Assam,Hydro
01-10-2018,1444.2,Non-Renewable,Assam,Total
01-10-2018,36,Non-Renewable,Manipur,Thermal
01-10-2018,0,Non-Renewable,Manipur,Natural Gas
01-10-2018,0,Non-Renewable,Manipur,Nuclear
01-10-2018,105,Non-Renewable,Manipur,Hydro
01-10-2018,141,Non-Renewable,Manipur,Total
01-10-2018,0,Non-Renewable,Meghalaya,Thermal
01-10-2018,0,Non-Renewable,Meghalaya,Natural Gas
01-10-2018,0,Non-Renewable,Meghalaya,Nuclear
01-10-2018,372,Non-Renewable,Meghalaya,Hydro
01-10-2018,372,Non-Renewable,Meghalaya,Total
01-10-2018,0,Non-Renewable,Mizoram,Thermal
01-10-2018,0,Non-Renewable,Mizoram,Natural Gas
01-10-2018,0,Non-Renewable,Mizoram,Nuclear
01-10-2018,60,Non-Renewable,Mizoram,Hydro
01-10-2018,60,Non-Renewable,Mizoram,Total
01-10-2018,0,Non-Renewable,Nagaland,Thermal
01-10-2018,0,Non-Renewable,Nagaland,Natural Gas
01-10-2018,0,Non-Renewable,Nagaland,Nuclear
01-10-2018,75,Non-Renewable,Nagaland,Hydro
01-10-2018,75,Non-Renewable,Nagaland,Total
01-10-2018,0,Non-Renewable,Tripura,Thermal
01-10-2018,1132.1,Non-Renewable,Tripura,Natural Gas
01-10-2018,0,Non-Renewable,Tripura,Nuclear
01-10-2018,0,Non-Renewable,Tripura,Hydro
01-10-2018,1132.1,Non-Renewable,Tripura,Total
01-10-2018,6682.5,Non-Renewable,Telangana,Thermal
01-10-2018,0,Non-Renewable,Telangana,Natural Gas
01-10-2018,0,Non-Renewable,Telangana,Nuclear
01-10-2018,2865.6,Non-Renewable,Telangana,Hydro
01-10-2018,9548.1,Non-Renewable,Telangana,Total
01-10-2018,0,Non-Renewable,Ladakh,Thermal
01-10-2018,0,Non-Renewable,Ladakh,Natural Gas
01-10-2018,0,Non-Renewable,Ladakh,Nuclear
01-10-2018,0,Non-Renewable,Ladakh,Hydro
01-10-2018,0,Non-Renewable,Ladakh,Total
01-11-2018,135,Non-Renewable,Delhi,Thermal
01-11-2018,2208.4,Non-Renewable,Delhi,Natural Gas
01-11-2018,0,Non-Renewable,Delhi,Nuclear
01-11-2018,0,Non-Renewable,Delhi,Hydro
01-11-2018,2343.4,Non-Renewable,Delhi,Total
01-11-2018,5540,Non-Renewable,Haryana,Thermal
01-11-2018,431.59,Non-Renewable,Haryana,Natural Gas
01-11-2018,0,Non-Renewable,Haryana,Nuclear
01-11-2018,0,Non-Renewable,Haryana,Hydro
01-11-2018,5971.59,Non-Renewable,Haryana,Total
01-11-2018,0,Non-Renewable,Himachal Pradesh,Thermal
01-11-2018,0,Non-Renewable,Himachal Pradesh,Natural Gas
01-11-2018,0,Non-Renewable,Himachal Pradesh,Nuclear
01-11-2018,9854.32,Non-Renewable,Himachal Pradesh,Hydro
01-11-2018,9854.32,Non-Renewable,Himachal Pradesh,Total
01-11-2018,0,Non-Renewable,Jammu & Kashmir,Thermal
01-11-2018,175,Non-Renewable,Jammu & Kashmir,Natural Gas
01-11-2018,0,Non-Renewable,Jammu & Kashmir,Nuclear
01-11-2018,3449,Non-Renewable,Jammu & Kashmir,Hydro
01-11-2018,3624,Non-Renewable,Jammu & Kashmir,Total
01-11-2018,5680,Non-Renewable,Punjab,Thermal
01-11-2018,0,Non-Renewable,Punjab,Natural Gas
01-11-2018,0,Non-Renewable,Punjab,Nuclear
01-11-2018,1051,Non-Renewable,Punjab,Hydro
01-11-2018,6731,Non-Renewable,Punjab,Total
01-11-2018,8500,Non-Renewable,Rajasthan,Thermal
01-11-2018,1023.13,Non-Renewable,Rajasthan,Natural Gas
01-11-2018,1180,Non-Renewable,Rajasthan,Nuclear
01-11-2018,411,Non-Renewable,Rajasthan,Hydro
01-11-2018,11114.13,Non-Renewable,Rajasthan,Total
01-11-2018,21749,Non-Renewable,Uttar Pradesh,Thermal
01-11-2018,1493.14,Non-Renewable,Uttar Pradesh,Natural Gas
01-11-2018,440,Non-Renewable,Uttar Pradesh,Nuclear
01-11-2018,501.6,Non-Renewable,Uttar Pradesh,Hydro
01-11-2018,24183.74,Non-Renewable,Uttar Pradesh,Total
01-11-2018,0,Non-Renewable,Uttarakhand,Thermal
01-11-2018,450,Non-Renewable,Uttarakhand,Natural Gas
01-11-2018,0,Non-Renewable,Uttarakhand,Nuclear
01-11-2018,3756.35,Non-Renewable,Uttarakhand,Hydro
01-11-2018,4206.35,Non-Renewable,Uttarakhand,Total
01-11-2018,22968,Non-Renewable,Chhatisgarh,Thermal
01-11-2018,0,Non-Renewable,Chhatisgarh,Natural Gas
01-11-2018,0,Non-Renewable,Chhatisgarh,Nuclear
01-11-2018,120,Non-Renewable,Chhatisgarh,Hydro
01-11-2018,23088,Non-Renewable,Chhatisgarh,Total
01-11-2018,0,Non-Renewable,Goa,Thermal
01-11-2018,48,Non-Renewable,Goa,Natural Gas
01-11-2018,0,Non-Renewable,Goa,Nuclear
01-11-2018,0,Non-Renewable,Goa,Hydro
01-11-2018,48,Non-Renewable,Goa,Total
01-11-2018,15492,Non-Renewable,Gujarat,Thermal
01-11-2018,7551.41,Non-Renewable,Gujarat,Natural Gas
01-11-2018,440,Non-Renewable,Gujarat,Nuclear
01-11-2018,1990,Non-Renewable,Gujarat,Hydro
01-11-2018,25473.41,Non-Renewable,Gujarat,Total
01-11-2018,18325,Non-Renewable,Madhya Pradesh,Thermal
01-11-2018,0,Non-Renewable,Madhya Pradesh,Natural Gas
01-11-2018,0,Non-Renewable,Madhya Pradesh,Nuclear
01-11-2018,2395,Non-Renewable,Madhya Pradesh,Hydro
01-11-2018,20720,Non-Renewable,Madhya Pradesh,Total
01-11-2018,25226,Non-Renewable,Maharashtra,Thermal
