YYYY-MM-DD,Capacity (MW),Type,State,GenType
01-06-2022,0,Renewable,Gujarat,BioOtherCogen
01-06-2022,0,Renewable,Gujarat,BioWaste
01-06-2022,109.26,Renewable,Gujarat,BioTotal
01-06-2022,0,Renewable,Gujarat,SolarGround
01-06-2022,0,Renewable,Gujarat,SolarRoofTop
01-06-2022,7806.8,Renewable,Gujarat,SolarTotal
01-06-2022,17424.87,Renewable,Gujarat,TotalCapacity
01-06-2022,0,Renewable,Gujarat,BioWasteOffgrid
01-06-2022,0,Renewable,Gujarat,SolarOffgrid
01-06-2022,0,Renewable,Gujarat,SolarinHybrid
01-06-2022,0,Renewable,Gujarat,SolarGroundSolar
01-06-2022,0,Renewable,Gujarat,SolarRooftopSolar
01-06-2022,0,Renewable,Gujarat,SolarHybridSolarComp
01-06-2022,0,Renewable,Gujarat,SolarOffgridSolar
01-06-2022,73.5,Renewable,Haryana,SmallHydro
01-06-2022,0,Renewable,Haryana,Wind
01-06-2022,0,Renewable,Haryana,BioBagasseCogen
01-06-2022,0,Renewable,Haryana,BioOtherCogen
01-06-2022,0,Renewable,Haryana,BioWaste
01-06-2022,258,Renewable,Haryana,BioTotal
01-06-2022,0,Renewable,Haryana,SolarGround
01-06-2022,0,Renewable,Haryana,SolarRoofTop
01-06-2022,943.61,Renewable,Haryana,SolarTotal
01-06-2022,1275.11,Renewable,Haryana,TotalCapacity
01-06-2022,0,Renewable,Haryana,BioWasteOffgrid
01-06-2022,0,Renewable,Haryana,SolarOffgrid
01-06-2022,0,Renewable,Haryana,SolarinHybrid
01-06-2022,0,Renewable,Haryana,SolarGroundSolar
01-06-2022,0,Renewable,Haryana,SolarRooftopSolar
01-06-2022,0,Renewable,Haryana,SolarHybridSolarComp
01-06-2022,0,Renewable,Haryana,SolarOffgridSolar
01-06-2022,954.11,Renewable,Himachal Pradesh,SmallHydro
01-06-2022,0,Renewable,Himachal Pradesh,Wind
01-06-2022,0,Renewable,Himachal Pradesh,BioBagasseCogen
01-06-2022,0,Renewable,Himachal Pradesh,BioOtherCogen
01-06-2022,0,Renewable,Himachal Pradesh,BioWaste
01-06-2022,10.2,Renewable,Himachal Pradesh,BioTotal
01-06-2022,0,Renewable,Himachal Pradesh,SolarGround
01-06-2022,0,Renewable,Himachal Pradesh,SolarRoofTop
01-06-2022,80.56,Renewable,Himachal Pradesh,SolarTotal
01-06-2022,1044.87,Renewable,Himachal Pradesh,TotalCapacity
01-06-2022,0,Renewable,Himachal Pradesh,BioWasteOffgrid
01-06-2022,0,Renewable,Himachal Pradesh,SolarOffgrid
01-06-2022,0,Renewable,Himachal Pradesh,SolarinHybrid
01-06-2022,0,Renewable,Himachal Pradesh,SolarGroundSolar
01-06-2022,0,Renewable,Himachal Pradesh,SolarRooftopSolar
01-06-2022,0,Renewable,Himachal Pradesh,SolarHybridSolarComp
01-06-2022,0,Renewable,Himachal Pradesh,SolarOffgridSolar
01-06-2022,144.68,Renewable,Jammu & Kashmir,SmallHydro
01-06-2022,0,Renewable,Jammu & Kashmir,Wind
01-06-2022,0,Renewable,Jammu & Kashmir,BioBagasseCogen
01-06-2022,0,Renewable,Jammu & Kashmir,BioOtherCogen
01-06-2022,0,Renewable,Jammu & Kashmir,BioWaste
01-06-2022,0,Renewable,Jammu & Kashmir,BioTotal
01-06-2022,0,Renewable,Jammu & Kashmir,SolarGround
01-06-2022,0,Renewable,Jammu & Kashmir,SolarRoofTop
01-06-2022,47.9,Renewable,Jammu & Kashmir,SolarTotal
01-06-2022,192.58,Renewable,Jammu & Kashmir,TotalCapacity
01-06-2022,0,Renewable,Jammu & Kashmir,BioWasteOffgrid
01-06-2022,0,Renewable,Jammu & Kashmir,SolarOffgrid
01-06-2022,0,Renewable,Jammu & Kashmir,SolarinHybrid
01-06-2022,0,Renewable,Jammu & Kashmir,SolarGroundSolar
01-06-2022,0,Renewable,Jammu & Kashmir,SolarRooftopSolar
01-06-2022,0,Renewable,Jammu & Kashmir,SolarHybridSolarComp
01-06-2022,0,Renewable,Jammu & Kashmir,SolarOffgridSolar
01-06-2022,4.05,Renewable,Jharkhand,SmallHydro
01-06-2022,0,Renewable,Jharkhand,Wind
01-06-2022,0,Renewable,Jharkhand,BioBagasseCogen
01-06-2022,0,Renewable,Jharkhand,BioOtherCogen
01-06-2022,0,Renewable,Jharkhand,BioWaste
01-06-2022,4.3,Renewable,Jharkhand,BioTotal
01-06-2022,0,Renewable,Jharkhand,SolarGround
01-06-2022,0,Renewable,Jharkhand,SolarRoofTop
01-06-2022,88.79,Renewable,Jharkhand,SolarTotal
01-06-2022,97.14,Renewable,Jharkhand,TotalCapacity
01-06-2022,0,Renewable,Jharkhand,BioWasteOffgrid
01-06-2022,0,Renewable,Jharkhand,SolarOffgrid
01-06-2022,0,Renewable,Jharkhand,SolarinHybrid
01-06-2022,0,Renewable,Jharkhand,SolarGroundSolar
01-06-2022,0,Renewable,Jharkhand,SolarRooftopSolar
01-06-2022,0,Renewable,Jharkhand,SolarHybridSolarComp
01-06-2022,0,Renewable,Jharkhand,SolarOffgridSolar
01-06-2022,1280.73,Renewable,Karnataka,SmallHydro
01-06-2022,5182.15,Renewable,Karnataka,Wind
01-06-2022,0,Renewable,Karnataka,BioBagasseCogen
01-06-2022,0,Renewable,Karnataka,BioOtherCogen
01-06-2022,0,Renewable,Karnataka,BioWaste
01-06-2022,1902.15,Renewable,Karnataka,BioTotal
01-06-2022,0,Renewable,Karnataka,SolarGround
01-06-2022,0,Renewable,Karnataka,SolarRoofTop
01-06-2022,7597.92,Renewable,Karnataka,SolarTotal
01-06-2022,15962.95,Renewable,Karnataka,TotalCapacity
01-06-2022,0,Renewable,Karnataka,BioWasteOffgrid
01-06-2022,0,Renewable,Karnataka,SolarOffgrid
01-06-2022,0,Renewable,Karnataka,SolarinHybrid
01-06-2022,0,Renewable,Karnataka,SolarGroundSolar
01-06-2022,0,Renewable,Karnataka,SolarRooftopSolar
01-06-2022,0,Renewable,Karnataka,SolarHybridSolarComp
01-06-2022,0,Renewable,Karnataka,SolarOffgridSolar
01-06-2022,266.52,Renewable,Kerala,SmallHydro
01-06-2022,62.5,Renewable,Kerala,Wind
01-06-2022,0,Renewable,Kerala,BioBagasseCogen
01-06-2022,0,Renewable,Kerala,BioOtherCogen
01-06-2022,0,Renewable,Kerala,BioWaste
01-06-2022,2.5,Renewable,Kerala,BioTotal
01-06-2022,0,Renewable,Kerala,SolarGround
01-06-2022,0,Renewable,Kerala,SolarRoofTop
01-06-2022,539.6,Renewable,Kerala,SolarTotal
01-06-2022,871.12,Renewable,Kerala,TotalCapacity
01-06-2022,0,Renewable,Kerala,BioWasteOffgrid
01-06-2022,0,Renewable,Kerala,SolarOffgrid
01-06-2022,0,Renewable,Kerala,SolarinHybrid
01-06-2022,0,Renewable,Kerala,SolarGroundSolar
01-06-2022,0,Renewable,Kerala,SolarRooftopSolar
01-06-2022,0,Renewable,Kerala,SolarHybridSolarComp
01-06-2022,0,Renewable,Kerala,SolarOffgridSolar
01-06-2022,99.71,Renewable,Madhya Pradesh,SmallHydro
01-06-2022,2519.89,Renewable,Madhya Pradesh,Wind
01-06-2022,0,Renewable,Madhya Pradesh,BioBagasseCogen
01-06-2022,0,Renewable,Madhya Pradesh,BioOtherCogen
01-06-2022,0,Renewable,Madhya Pradesh,BioWaste
01-06-2022,131.33,Renewable,Madhya Pradesh,BioTotal
01-06-2022,0,Renewable,Madhya Pradesh,SolarGround
01-06-2022,0,Renewable,Madhya Pradesh,SolarRoofTop
01-06-2022,2746.27,Renewable,Madhya Pradesh,SolarTotal
01-06-2022,5497.2,Renewable,Madhya Pradesh,TotalCapacity
01-06-2022,0,Renewable,Madhya Pradesh,BioWasteOffgrid
01-06-2022,0,Renewable,Madhya Pradesh,SolarOffgrid
01-06-2022,0,Renewable,Madhya Pradesh,SolarinHybrid
01-06-2022,0,Renewable,Madhya Pradesh,SolarGroundSolar
01-06-2022,0,Renewable,Madhya Pradesh,SolarRooftopSolar
01-06-2022,0,Renewable,Madhya Pradesh,SolarHybridSolarComp
01-06-2022,0,Renewable,Madhya Pradesh,SolarOffgridSolar
01-06-2022,381.08,Renewable,Maharashtra,SmallHydro
01-06-2022,5012.83,Renewable,Maharashtra,Wind
01-06-2022,0,Renewable,Maharashtra,BioBagasseCogen
01-06-2022,0,Renewable,Maharashtra,BioOtherCogen
01-06-2022,0,Renewable,Maharashtra,BioWaste
01-06-2022,2632.15,Renewable,Maharashtra,BioTotal
01-06-2022,0,Renewable,Maharashtra,SolarGround
01-06-2022,0,Renewable,Maharashtra,SolarRoofTop
01-06-2022,2753.3,Renewable,Maharashtra,SolarTotal
01-06-2022,10779.36,Renewable,Maharashtra,TotalCapacity
01-06-2022,0,Renewable,Maharashtra,BioWasteOffgrid
01-06-2022,0,Renewable,Maharashtra,SolarOffgrid
01-06-2022,0,Renewable,Maharashtra,SolarinHybrid
01-06-2022,0,Renewable,Maharashtra,SolarGroundSolar
01-06-2022,0,Renewable,Maharashtra,SolarRooftopSolar
01-06-2022,0,Renewable,Maharashtra,SolarHybridSolarComp
01-06-2022,0,Renewable,Maharashtra,SolarOffgridSolar
01-06-2022,5.45,Renewable,Manipur,SmallHydro
01-06-2022,0,Renewable,Manipur,Wind
01-06-2022,0,Renewable,Manipur,BioBagasseCogen
01-06-2022,0,Renewable,Manipur,BioOtherCogen
01-06-2022,0,Renewable,Manipur,BioWaste
01-06-2022,0,Renewable,Manipur,BioTotal
01-06-2022,0,Renewable,Manipur,SolarGround
01-06-2022,0,Renewable,Manipur,SolarRoofTop
01-06-2022,12.26,Renewable,Manipur,SolarTotal
01-06-2022,17.71,Renewable,Manipur,TotalCapacity
01-06-2022,0,Renewable,Manipur,BioWasteOffgrid
01-06-2022,0,Renewable,Manipur,SolarOffgrid
01-06-2022,0,Renewable,Manipur,SolarinHybrid
01-06-2022,0,Renewable,Manipur,SolarGroundSolar
01-06-2022,0,Renewable,Manipur,SolarRooftopSolar
01-06-2022,0,Renewable,Manipur,SolarHybridSolarComp
01-06-2022,0,Renewable,Manipur,SolarOffgridSolar
01-06-2022,32.53,Renewable,Meghalaya,SmallHydro
01-06-2022,0,Renewable,Meghalaya,Wind
01-06-2022,0,Renewable,Meghalaya,BioBagasseCogen
01-06-2022,0,Renewable,Meghalaya,BioOtherCogen
01-06-2022,0,Renewable,Meghalaya,BioWaste
01-06-2022,13.8,Renewable,Meghalaya,BioTotal
01-06-2022,0,Renewable,Meghalaya,SolarGround
01-06-2022,0,Renewable,Meghalaya,SolarRoofTop
01-06-2022,4.16,Renewable,Meghalaya,SolarTotal
01-06-2022,50.49,Renewable,Meghalaya,TotalCapacity
01-06-2022,0,Renewable,Meghalaya,BioWasteOffgrid
01-06-2022,0,Renewable,Meghalaya,SolarOffgrid
01-06-2022,0,Renewable,Meghalaya,SolarinHybrid
01-06-2022,0,Renewable,Meghalaya,SolarGroundSolar
01-06-2022,0,Renewable,Meghalaya,SolarRooftopSolar
01-06-2022,0,Renewable,Meghalaya,SolarHybridSolarComp
01-06-2022,0,Renewable,Meghalaya,SolarOffgridSolar
01-06-2022,36.47,Renewable,Mizoram,SmallHydro
01-06-2022,0,Renewable,Mizoram,Wind
01-06-2022,0,Renewable,Mizoram,BioBagasseCogen
01-06-2022,0,Renewable,Mizoram,BioOtherCogen
01-06-2022,0,Renewable,Mizoram,BioWaste
01-06-2022,0,Renewable,Mizoram,BioTotal
01-06-2022,0,Renewable,Mizoram,SolarGround
01-06-2022,0,Renewable,Mizoram,SolarRoofTop
01-06-2022,8.01,Renewable,Mizoram,SolarTotal
01-06-2022,44.48,Renewable,Mizoram,TotalCapacity
01-06-2022,0,Renewable,Mizoram,BioWasteOffgrid
01-06-2022,0,Renewable,Mizoram,SolarOffgrid
01-06-2022,0,Renewable,Mizoram,SolarinHybrid
01-06-2022,0,Renewable,Mizoram,SolarGroundSolar
01-06-2022,0,Renewable,Mizoram,SolarRooftopSolar
01-06-2022,0,Renewable,Mizoram,SolarHybridSolarComp
01-06-2022,0,Renewable,Mizoram,SolarOffgridSolar
01-06-2022,31.67,Renewable,Nagaland,SmallHydro
01-06-2022,0,Renewable,Nagaland,Wind
01-06-2022,0,Renewable,Nagaland,BioBagasseCogen
01-06-2022,0,Renewable,Nagaland,BioOtherCogen
01-06-2022,0,Renewable,Nagaland,BioWaste
01-06-2022,0,Renewable,Nagaland,BioTotal
01-06-2022,0,Renewable,Nagaland,SolarGround
01-06-2022,0,Renewable,Nagaland,SolarRoofTop
01-06-2022,3.04,Renewable,Nagaland,SolarTotal
01-06-2022,34.71,Renewable,Nagaland,TotalCapacity
01-06-2022,0,Renewable,Nagaland,BioWasteOffgrid
01-06-2022,0,Renewable,Nagaland,SolarOffgrid
01-06-2022,0,Renewable,Nagaland,SolarinHybrid
01-06-2022,0,Renewable,Nagaland,SolarGroundSolar
01-06-2022,0,Renewable,Nagaland,SolarRooftopSolar
01-06-2022,0,Renewable,Nagaland,SolarHybridSolarComp
01-06-2022,0,Renewable,Nagaland,SolarOffgridSolar
01-06-2022,115.63,Renewable,Odisha,SmallHydro
01-06-2022,0,Renewable,Odisha,Wind
01-06-2022,0,Renewable,Odisha,BioBagasseCogen
01-06-2022,0,Renewable,Odisha,BioOtherCogen
01-06-2022,0,Renewable,Odisha,BioWaste
01-06-2022,59.22,Renewable,Odisha,BioTotal
01-06-2022,0,Renewable,Odisha,SolarGround
01-06-2022,0,Renewable,Odisha,SolarRoofTop
01-06-2022,452.13,Renewable,Odisha,SolarTotal
01-06-2022,626.98,Renewable,Odisha,TotalCapacity
01-06-2022,0,Renewable,Odisha,BioWasteOffgrid
01-06-2022,0,Renewable,Odisha,SolarOffgrid
01-06-2022,0,Renewable,Odisha,SolarinHybrid
01-06-2022,0,Renewable,Odisha,SolarGroundSolar
01-06-2022,0,Renewable,Odisha,SolarRooftopSolar
01-06-2022,0,Renewable,Odisha,SolarHybridSolarComp
01-06-2022,0,Renewable,Odisha,SolarOffgridSolar
01-06-2022,176.1,Renewable,Punjab,SmallHydro
01-06-2022,0,Renewable,Punjab,Wind
01-06-2022,0,Renewable,Punjab,BioBagasseCogen
01-06-2022,0,Renewable,Punjab,BioOtherCogen
01-06-2022,0,Renewable,Punjab,BioWaste
01-06-2022,491.65,Renewable,Punjab,BioTotal
01-06-2022,0,Renewable,Punjab,SolarGround
01-06-2022,0,Renewable,Punjab,SolarRoofTop
01-06-2022,1117.99,Renewable,Punjab,SolarTotal
01-06-2022,1785.74,Renewable,Punjab,TotalCapacity
01-06-2022,0,Renewable,Punjab,BioWasteOffgrid
01-06-2022,0,Renewable,Punjab,SolarOffgrid
01-06-2022,0,Renewable,Punjab,SolarinHybrid
01-06-2022,0,Renewable,Punjab,SolarGroundSolar
01-06-2022,0,Renewable,Punjab,SolarRooftopSolar
01-06-2022,0,Renewable,Punjab,SolarHybridSolarComp
01-06-2022,0,Renewable,Punjab,SolarOffgridSolar
01-06-2022,23.85,Renewable,Rajasthan,SmallHydro
01-06-2022,4495.82,Renewable,Rajasthan,Wind
01-06-2022,0,Renewable,Rajasthan,BioBagasseCogen
01-06-2022,0,Renewable,Rajasthan,BioOtherCogen
01-06-2022,0,Renewable,Rajasthan,BioWaste
01-06-2022,125.08,Renewable,Rajasthan,BioTotal
01-06-2022,0,Renewable,Rajasthan,SolarGround
01-06-2022,0,Renewable,Rajasthan,SolarRoofTop
01-06-2022,14454.7,Renewable,Rajasthan,SolarTotal
01-06-2022,19099.45,Renewable,Rajasthan,TotalCapacity
01-06-2022,0,Renewable,Rajasthan,BioWasteOffgrid
01-06-2022,0,Renewable,Rajasthan,SolarOffgrid
01-06-2022,0,Renewable,Rajasthan,SolarinHybrid
01-06-2022,0,Renewable,Rajasthan,SolarGroundSolar
01-06-2022,0,Renewable,Rajasthan,SolarRooftopSolar
01-06-2022,0,Renewable,Rajasthan,SolarHybridSolarComp
01-06-2022,0,Renewable,Rajasthan,SolarOffgridSolar
01-06-2022,55.11,Renewable,Sikkim,SmallHydro
01-06-2022,0,Renewable,Sikkim,Wind
01-06-2022,0,Renewable,Sikkim,BioBagasseCogen
01-06-2022,0,Renewable,Sikkim,BioOtherCogen
01-06-2022,0,Renewable,Sikkim,BioWaste
01-06-2022,0,Renewable,Sikkim,BioTotal
01-06-2022,0,Renewable,Sikkim,SolarGround
01-06-2022,0,Renewable,Sikkim,SolarRoofTop
01-06-2022,4.69,Renewable,Sikkim,SolarTotal
01-06-2022,59.8,Renewable,Sikkim,TotalCapacity
01-06-2022,0,Renewable,Sikkim,BioWasteOffgrid
01-06-2022,0,Renewable,Sikkim,SolarOffgrid
01-06-2022,0,Renewable,Sikkim,SolarinHybrid
01-06-2022,0,Renewable,Sikkim,SolarGroundSolar
01-06-2022,0,Renewable,Sikkim,SolarRooftopSolar
01-06-2022,0,Renewable,Sikkim,SolarHybridSolarComp
01-06-2022,0,Renewable,Sikkim,SolarOffgridSolar
01-06-2022,123.05,Renewable,Tamil Nadu,SmallHydro
01-06-2022,9866.37,Renewable,Tamil Nadu,Wind
01-06-2022,0,Renewable,Tamil Nadu,BioBagasseCogen
01-06-2022,0,Renewable,Tamil Nadu,BioOtherCogen
01-06-2022,0,Renewable,Tamil Nadu,BioWaste
01-06-2022,1042.7,Renewable,Tamil Nadu,BioTotal
01-06-2022,0,Renewable,Tamil Nadu,SolarGround
01-06-2022,0,Renewable,Tamil Nadu,SolarRoofTop
01-06-2022,5690.79,Renewable,Tamil Nadu,SolarTotal
01-06-2022,16722.91,Renewable,Tamil Nadu,TotalCapacity
01-06-2022,0,Renewable,Tamil Nadu,BioWasteOffgrid
01-06-2022,0,Renewable,Tamil Nadu,SolarOffgrid
01-06-2022,0,Renewable,Tamil Nadu,SolarinHybrid
01-06-2022,0,Renewable,Tamil Nadu,SolarGroundSolar
01-06-2022,0,Renewable,Tamil Nadu,SolarRooftopSolar
01-06-2022,0,Renewable,Tamil Nadu,SolarHybridSolarComp
01-06-2022,0,Renewable,Tamil Nadu,SolarOffgridSolar
01-06-2022,90.87,Renewable,Telangana,SmallHydro
01-06-2022,128.1,Renewable,Telangana,Wind
01-06-2022,0,Renewable,Telangana,BioBagasseCogen
01-06-2022,0,Renewable,Telangana,BioOtherCogen
01-06-2022,0,Renewable,Telangana,BioWaste
01-06-2022,219.74,Renewable,Telangana,BioTotal
01-06-2022,0,Renewable,Telangana,SolarGround
01-06-2022,0,Renewable,Telangana,SolarRoofTop
01-06-2022,4621.07,Renewable,Telangana,SolarTotal
01-06-2022,5059.78,Renewable,Telangana,TotalCapacity
01-06-2022,0,Renewable,Telangana,BioWasteOffgrid
01-06-2022,0,Renewable,Telangana,SolarOffgrid
01-06-2022,0,Renewable,Telangana,SolarinHybrid
01-06-2022,0,Renewable,Telangana,SolarGroundSolar
01-06-2022,0,Renewable,Telangana,SolarRooftopSolar
01-06-2022,0,Renewable,Telangana,SolarHybridSolarComp
01-06-2022,0,Renewable,Telangana,SolarOffgridSolar
01-06-2022,16.01,Renewable,Tripura,SmallHydro
01-06-2022,0,Renewable,Tripura,Wind
01-06-2022,0,Renewable,Tripura,BioBagasseCogen
01-06-2022,0,Renewable,Tripura,BioOtherCogen
01-06-2022,0,Renewable,Tripura,BioWaste
01-06-2022,0,Renewable,Tripura,BioTotal
01-06-2022,0,Renewable,Tripura,SolarGround
01-06-2022,0,Renewable,Tripura,SolarRoofTop
01-06-2022,15.87,Renewable,Tripura,SolarTotal
01-06-2022,31.88,Renewable,Tripura,TotalCapacity
01-06-2022,0,Renewable,Tripura,BioWasteOffgrid
01-06-2022,0,Renewable,Tripura,SolarOffgrid
01-06-2022,0,Renewable,Tripura,SolarinHybrid
01-06-2022,0,Renewable,Tripura,SolarGroundSolar
01-06-2022,0,Renewable,Tripura,SolarRooftopSolar
01-06-2022,0,Renewable,Tripura,SolarHybridSolarComp
01-06-2022,0,Renewable,Tripura,SolarOffgridSolar
01-06-2022,49.1,Renewable,Uttar Pradesh,SmallHydro
01-06-2022,0,Renewable,Uttar Pradesh,Wind
01-06-2022,0,Renewable,Uttar Pradesh,BioBagasseCogen
01-06-2022,0,Renewable,Uttar Pradesh,BioOtherCogen
01-06-2022,0,Renewable,Uttar Pradesh,BioWaste
01-06-2022,2189.99,Renewable,Uttar Pradesh,BioTotal
01-06-2022,0,Renewable,Uttar Pradesh,SolarGround
01-06-2022,0,Renewable,Uttar Pradesh,SolarRoofTop
01-06-2022,2244.56,Renewable,Uttar Pradesh,SolarTotal
01-06-2022,4483.65,Renewable,Uttar Pradesh,TotalCapacity
01-06-2022,0,Renewable,Uttar Pradesh,BioWasteOffgrid
01-06-2022,0,Renewable,Uttar Pradesh,SolarOffgrid
01-06-2022,0,Renewable,Uttar Pradesh,SolarinHybrid
01-06-2022,0,Renewable,Uttar Pradesh,SolarGroundSolar
01-06-2022,0,Renewable,Uttar Pradesh,SolarRooftopSolar
01-06-2022,0,Renewable,Uttar Pradesh,SolarHybridSolarComp
01-06-2022,0,Renewable,Uttar Pradesh,SolarOffgridSolar
01-06-2022,218.82,Renewable,Uttarakhand,SmallHydro
01-06-2022,0,Renewable,Uttarakhand,Wind
01-06-2022,0,Renewable,Uttarakhand,BioBagasseCogen
01-06-2022,0,Renewable,Uttarakhand,BioOtherCogen
01-06-2022,0,Renewable,Uttarakhand,BioWaste
01-06-2022,139.44,Renewable,Uttarakhand,BioTotal
01-06-2022,0,Renewable,Uttarakhand,SolarGround
01-06-2022,0,Renewable,Uttarakhand,SolarRoofTop
01-06-2022,573.54,Renewable,Uttarakhand,SolarTotal
01-06-2022,931.8,Renewable,Uttarakhand,TotalCapacity
01-06-2022,0,Renewable,Uttarakhand,BioWasteOffgrid
01-06-2022,0,Renewable,Uttarakhand,SolarOffgrid
01-06-2022,0,Renewable,Uttarakhand,SolarinHybrid
01-06-2022,0,Renewable,Uttarakhand,SolarGroundSolar
01-06-2022,0,Renewable,Uttarakhand,SolarRooftopSolar
01-06-2022,0,Renewable,Uttarakhand,SolarHybridSolarComp
01-06-2022,0,Renewable,Uttarakhand,SolarOffgridSolar
01-06-2022,98.5,Renewable,West Bengal,SmallHydro
01-06-2022,0,Renewable,West Bengal,Wind
01-06-2022,0,Renewable,West Bengal,BioBagasseCogen
01-06-2022,0,Renewable,West Bengal,BioOtherCogen
01-06-2022,0,Renewable,West Bengal,BioWaste
01-06-2022,322.45,Renewable,West Bengal,BioTotal
01-06-2022,0,Renewable,West Bengal,SolarGround
01-06-2022,0,Renewable,West Bengal,SolarRoofTop
01-06-2022,176,Renewable,West Bengal,SolarTotal
01-06-2022,596.95,Renewable,West Bengal,TotalCapacity
01-06-2022,0,Renewable,West Bengal,BioWasteOffgrid
01-06-2022,0,Renewable,West Bengal,SolarOffgrid
01-06-2022,0,Renewable,West Bengal,SolarinHybrid
01-06-2022,0,Renewable,West Bengal,SolarGroundSolar
01-06-2022,0,Renewable,West Bengal,SolarRooftopSolar
01-06-2022,0,Renewable,West Bengal,SolarHybridSolarComp
01-06-2022,0,Renewable,West Bengal,SolarOffgridSolar
01-06-2022,5.25,Renewable,Andaman & Nicobar,SmallHydro
01-06-2022,0,Renewable,Andaman & Nicobar,Wind
01-06-2022,0,Renewable,Andaman & Nicobar,BioBagasseCogen
01-06-2022,0,Renewable,Andaman & Nicobar,BioOtherCogen
01-06-2022,0,Renewable,Andaman & Nicobar,BioWaste
01-06-2022,0,Renewable,Andaman & Nicobar,BioTotal
01-06-2022,0,Renewable,Andaman & Nicobar,SolarGround
01-06-2022,0,Renewable,Andaman & Nicobar,SolarRoofTop
01-06-2022,29.91,Renewable,Andaman & Nicobar,SolarTotal
01-06-2022,35.16,Renewable,Andaman & Nicobar,TotalCapacity
01-06-2022,0,Renewable,Andaman & Nicobar,BioWasteOffgrid
01-06-2022,0,Renewable,Andaman & Nicobar,SolarOffgrid
01-06-2022,0,Renewable,Andaman & Nicobar,SolarinHybrid
01-06-2022,0,Renewable,Andaman & Nicobar,SolarGroundSolar
01-06-2022,0,Renewable,Andaman & Nicobar,SolarRooftopSolar
01-06-2022,0,Renewable,Andaman & Nicobar,SolarHybridSolarComp
01-06-2022,0,Renewable,Andaman & Nicobar,SolarOffgridSolar
01-06-2022,0,Renewable,Chandigarh,SmallHydro
01-06-2022,0,Renewable,Chandigarh,Wind
01-06-2022,0,Renewable,Chandigarh,BioBagasseCogen
01-06-2022,0,Renewable,Chandigarh,BioOtherCogen
01-06-2022,0,Renewable,Chandigarh,BioWaste
01-06-2022,0,Renewable,Chandigarh,BioTotal
01-06-2022,0,Renewable,Chandigarh,SolarGround
01-06-2022,0,Renewable,Chandigarh,SolarRoofTop
01-06-2022,56.85,Renewable,Chandigarh,SolarTotal
01-06-2022,56.85,Renewable,Chandigarh,TotalCapacity
01-06-2022,0,Renewable,Chandigarh,BioWasteOffgrid
01-06-2022,0,Renewable,Chandigarh,SolarOffgrid
01-06-2022,0,Renewable,Chandigarh,SolarinHybrid
01-06-2022,0,Renewable,Chandigarh,SolarGroundSolar
01-06-2022,0,Renewable,Chandigarh,SolarRooftopSolar
01-06-2022,0,Renewable,Chandigarh,SolarHybridSolarComp
01-06-2022,0,Renewable,Chandigarh,SolarOffgridSolar
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SmallHydro
01-06-2022,0,Renewable,Dadar & Nagar Haveli,Wind
01-06-2022,0,Renewable,Dadar & Nagar Haveli,BioBagasseCogen
01-06-2022,0,Renewable,Dadar & Nagar Haveli,BioOtherCogen
01-06-2022,0,Renewable,Dadar & Nagar Haveli,BioWaste
01-06-2022,0,Renewable,Dadar & Nagar Haveli,BioTotal
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarGround
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarRoofTop
01-06-2022,5.46,Renewable,Dadar & Nagar Haveli,SolarTotal
01-06-2022,5.46,Renewable,Dadar & Nagar Haveli,TotalCapacity
01-06-2022,0,Renewable,Dadar & Nagar Haveli,BioWasteOffgrid
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarOffgrid
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarinHybrid
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarGroundSolar
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarRooftopSolar
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarHybridSolarComp
01-06-2022,0,Renewable,Dadar & Nagar Haveli,SolarOffgridSolar
01-06-2022,0,Renewable,Daman & Diu,SmallHydro
01-06-2022,0,Renewable,Daman & Diu,Wind
01-06-2022,0,Renewable,Daman & Diu,BioBagasseCogen
01-06-2022,0,Renewable,Daman & Diu,BioOtherCogen
01-06-2022,0,Renewable,Daman & Diu,BioWaste
01-06-2022,0,Renewable,Daman & Diu,BioTotal
01-06-2022,0,Renewable,Daman & Diu,SolarGround
01-06-2022,0,Renewable,Daman & Diu,SolarRoofTop
01-06-2022,41.01,Renewable,Daman & Diu,SolarTotal
01-06-2022,41.01,Renewable,Daman & Diu,TotalCapacity
01-06-2022,0,Renewable,Daman & Diu,BioWasteOffgrid
01-06-2022,0,Renewable,Daman & Diu,SolarOffgrid
01-06-2022,0,Renewable,Daman & Diu,SolarinHybrid
01-06-2022,0,Renewable,Daman & Diu,SolarGroundSolar
01-06-2022,0,Renewable,Daman & Diu,SolarRooftopSolar
01-06-2022,0,Renewable,Daman & Diu,SolarHybridSolarComp
01-06-2022,0,Renewable,Daman & Diu,SolarOffgridSolar
01-06-2022,0,Renewable,Delhi,SmallHydro
01-06-2022,0,Renewable,Delhi,Wind
01-06-2022,0,Renewable,Delhi,BioBagasseCogen
01-06-2022,0,Renewable,Delhi,BioOtherCogen
01-06-2022,0,Renewable,Delhi,BioWaste
